bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[1.0, 100.0, 0.001]",0.9998787947923705,0.9992319739644024,0.9995553320579748,0.9998787947923705,101.001
"[10.0, 10.0, 100.0]",0.9997777722056983,0.9994591738547909,0.9996184603372882,0.9997777722056983,120.0
"[10.0, 10.0, 10.0]",0.9997482372883194,0.9999287913132915,0.9998385102251778,0.9999287913132915,30.0
"[10.0, 10.0, 1.0]",0.9997541535389058,0.9999836457109156,0.9998688930407154,0.9999836457109156,21.0
"[10.0, 10.0, 0.1]",0.9997555082346636,0.9999942106667064,0.9998748523274372,0.9999942106667064,20.1
"[10.0, 10.0, 0.001]",0.9997729491403676,0.999998657865737,0.9998857971342714,0.999998657865737,20.001
"[10.0, 10.0, 0.01]",0.9997953869802974,1.0000023524852204,0.9998988643778773,1.0000023524852204,20.01
"[10.0, 1.0, 100.0]",0.9997776396312074,1.0000404818204611,0.9999090520892968,1.0000404818204611,111.0
"[10.0, 0.001, 100.0]",0.9997455302673601,1.000121603451696,0.9999335491794734,1.000121603451696,110.001
"[10.0, 0.1, 100.0]",0.9997709347320523,1.0001256458020689,0.9999482745387542,1.0001256458020689,110.1
"[10.0, 0.01, 100.0]",0.9997706454901794,1.0001275522501518,0.9999490829465505,1.0001275522501518,110.01
"[1.0, 1000.0, 1000.0]",1.000256928424011,0.9998037449003546,1.000030310991048,1.000256928424011,2001.0
"[1.0, 1000.0, 100.0]",1.0002522532964113,0.9999150896770214,1.0000836572779919,1.0002522532964113,1101.0
"[1.0, 1000.0, 10.0]",1.0002517363720596,0.9999784381013781,1.0001150779013002,1.0002517363720596,1011.0
"[1.0, 1000.0, 1.0]",1.0002518559549762,0.9999925318453329,1.0001221854950573,1.0002518559549762,1002.0
"[1.0, 1000.0, 0.1]",1.0002519956091391,0.9999925375660567,1.0001222581738172,1.0002519956091391,1001.1
"[1.0, 1000.0, 0.01]",1.0002520064033618,0.9999929597535007,1.0001224746913127,1.0002520064033618,1001.01
"[1.0, 1000.0, 0.001]",1.0002513912385766,0.9999941929785627,1.0001227838407167,1.0002513912385766,1001.001
"[10.0, 1.0, 10.0]",0.999771308734987,1.0005549397889986,1.0001630475148056,1.0005549397889986,21.0
"[10.0, 1.0, 1.0]",0.9997422300198848,1.0006338326250974,1.0001879319717666,1.0006338326250974,12.0
"[10.0, 1.0, 0.1]",0.9997382870920035,1.0006421675133228,1.0001901251971042,1.0006421675133228,11.1
"[10.0, 0.01, 10.0]",0.9997404210824673,1.0006583036501195,1.0001992570737284,1.0006583036501195,20.009999999999998
