elapsed_seconds,loss_max,loss_median,loss_min,loss_q25,loss_q75,method,method_label,rel_error_max,rel_error_median,rel_error_min,rel_error_q25,rel_error_q75,task_id,task_label
190.0,0.0009611242080021391,0.00022445067720759345,0.0001620014812770268,0.00022220772144178734,0.0002286919137883569,war,WAR (complex64),0.061937118829251465,0.03908323535927382,0.03319001724346088,0.03760905039911541,0.05477194659507209,cahn_hilliard_2d_o6,CH6
195.0,0.004873196615075752,0.00019689948021945987,0.00016730860592420148,0.00019670616236435942,0.00020428133926020752,war,WAR (complex64),0.10610301369475433,0.0429762726835525,0.031652317572388754,0.03939151581697551,0.05316939234995152,cahn_hilliard_2d_o6,CH6
200.0,0.0050017888537833306,0.00020493892258988006,0.0001452925284026319,0.00018938968991823738,0.0003190557551376204,war,WAR (complex64),0.13006334612495957,0.04266533816833867,0.025915351780465803,0.03538641939501497,0.04963096472485182,cahn_hilliard_2d_o6,CH6
205.0,0.0006916736642772087,0.00021800374086386093,0.00013235497750028989,0.00017432909599221668,0.0006160949314851523,war,WAR (complex64),0.09227084034472839,0.04736768927172927,0.02548410295253055,0.04373805691643489,0.06989551408804688,cahn_hilliard_2d_o6,CH6
210.0,0.0004185455724393467,0.00016425713168453243,0.00012471275252848074,0.00014818112184855625,0.0001657622749106393,war,WAR (complex64),0.07440865982522366,0.034617734968350446,0.023422238233718203,0.02873642818080055,0.045704889228062796,cahn_hilliard_2d_o6,CH6
215.0,0.0009903452536156579,0.00017080615577906786,0.00011511228806516355,0.00016312190772046174,0.0004183921879386931,war,WAR (complex64),0.06102843515270797,0.045047435355346804,0.02403748285167405,0.033124218308846154,0.04782621217579409,cahn_hilliard_2d_o6,CH6
220.0,0.00034388588483399746,0.00014515161172243114,0.00012216793046506433,0.00013266404375622846,0.00014711616252393247,war,WAR (complex64),0.05945162304795991,0.032070215964771984,0.02356747675529821,0.024348043813078712,0.04495422030589855,cahn_hilliard_2d_o6,CH6
225.0,0.0002919741009072693,0.00013748282160045916,0.00010604705165139408,0.000119599630379943,0.00018615778849805624,war,WAR (complex64),0.056346398402771496,0.030112368821326563,0.02054103155184841,0.024453054410024405,0.04323296866769537,cahn_hilliard_2d_o6,CH6
230.0,0.09237199533662331,0.00030769348920438376,0.00010646927685152104,0.00012700365062875795,0.0019496790818851395,war,WAR (complex64),0.47444317816211645,0.04875281948067963,0.020222953973827566,0.0476583954402605,0.16712367324390748,cahn_hilliard_2d_o6,CH6
235.0,0.036986805532186744,0.0023159448445883852,0.00016260727176521179,0.00025320985580232886,0.007827834665428255,war,WAR (complex64),0.34154355615915394,0.12791127643668534,0.04076254624353168,0.046439199066905225,0.1904079137979793,cahn_hilliard_2d_o6,CH6
240.0,0.0014121912359550473,0.00023450502915293813,0.00015648993894559426,0.00017962521693360163,0.0010269994559783046,war,WAR (complex64),0.08629315131832897,0.04236321880476993,0.021497861938943492,0.04229715467695286,0.06767886365138955,cahn_hilliard_2d_o6,CH6
245.0,0.0007166572375580767,0.000509634049125396,9.542134174363362e-05,0.00021089023654524214,0.0005892542672020981,war,WAR (complex64),0.07004437279363665,0.05353995623214661,0.035826597819542894,0.04290566386255067,0.06498270013310334,cahn_hilliard_2d_o6,CH6
250.0,0.09287540921492737,0.0003984865212639874,0.0002122026835368782,0.00037336961528990867,0.0008990573471055294,war,WAR (complex64),0.45685245632495114,0.04938008870926939,0.04069760000408923,0.04461550163326851,0.06044403921282531,cahn_hilliard_2d_o6,CH6
255.0,0.0029929684465779733,0.0003012078559882059,9.994845042788747e-05,0.0001850727651510626,0.0003238246206524004,war,WAR (complex64),0.1071114437173236,0.04795431747291579,0.03684299657767924,0.040154253594415434,0.05353381712587794,cahn_hilliard_2d_o6,CH6
260.0,0.0012599878258045846,0.000242223625758005,9.328063503354469e-05,0.00017540139677995806,0.0002633718683863563,war,WAR (complex64),0.079615807720041,0.043026123321693734,0.035222433790772875,0.0424746430144512,0.04890235073822582,cahn_hilliard_2d_o6,CH6
265.0,0.0012794771302901695,0.00023829677795264966,0.00017292781408432414,0.0002181759613226927,0.0009345972134610506,war,WAR (complex64),0.05908517815397486,0.04626682316905432,0.040150615793264545,0.041875010461327064,0.05534282641852677,cahn_hilliard_2d_o6,CH6
270.0,0.03860088323731889,0.0009562058668414408,0.00018336408863804597,0.0002041863089239057,0.029747537284961077,war,WAR (complex64),0.27088739478354407,0.04920189727720663,0.03924662394711484,0.044154483678323954,0.1752718275205203,cahn_hilliard_2d_o6,CH6
275.0,0.00218316023485925,0.0006553215339836544,0.00019235062959670595,0.0002106600758780669,0.001753771208375098,war,WAR (complex64),0.10210881816091345,0.041074536870453066,0.034169293551130915,0.04039372195284443,0.07899351443200697,cahn_hilliard_2d_o6,CH6
280.0,0.000548208740794356,0.00037648564419995,0.00016075419826247362,0.0001819222052606723,0.0003932943930011696,war,WAR (complex64),0.06645471655679633,0.03870859788554238,0.03323136790333796,0.037290701344533154,0.06048451191828026,cahn_hilliard_2d_o6,CH6
285.0,0.000601427029149946,0.000235492589093255,0.00012872084936565957,0.00016352674559512968,0.00025870477988808663,war,WAR (complex64),0.06067761413065852,0.03776057441538276,0.030406999396121723,0.03255084596949652,0.05437141504583665,cahn_hilliard_2d_o6,CH6
290.0,0.00043856556334731197,0.00020420810124068488,0.00012181484665445059,0.00015464088582484465,0.00023319600074639925,war,WAR (complex64),0.05506463722016886,0.03669434164034175,0.031185613753573704,0.0337246090137164,0.047632300221110965,cahn_hilliard_2d_o6,CH6
295.0,0.0004005553355661118,0.00017671980594859105,0.00014584049691533126,0.00016383633215326588,0.00023676090014222815,war,WAR (complex64),0.051744208701884294,0.03521331381355814,0.028396102928595904,0.03005613701695653,0.04432053372049018,cahn_hilliard_2d_o6,CH6
300.0,0.00055649939083457,0.00014928330404593115,0.00011516092787538083,0.0001406797575750478,0.00016079913881840365,war,WAR (complex64),0.049744519361231206,0.03438911091674843,0.027941828110805814,0.02865728664161446,0.04095486141245899,cahn_hilliard_2d_o6,CH6
305.0,0.0003076865242721033,0.00012719248126742835,9.298682419813182e-05,0.0001252871235981925,0.0001731311822829731,war,WAR (complex64),0.04736932307045025,0.03441214267142118,0.024567700322708705,0.032794513974389344,0.03978644205039828,cahn_hilliard_2d_o6,CH6
310.0,0.0004324932252760444,0.00017529803548249607,0.00010922583981833468,0.00013072562122417835,0.00028350318489570964,war,WAR (complex64),0.04802558025910428,0.03234228145874183,0.02278437358642633,0.028232073019683532,0.036704007955336564,cahn_hilliard_2d_o6,CH6
315.0,0.0018956470519935604,0.00012869088680257887,0.00010143160721903119,0.00010629814080669305,0.00024070490926399125,war,WAR (complex64),0.0687436294646186,0.03569473217972036,0.03050370716021733,0.03289175162205057,0.042479336566578166,cahn_hilliard_2d_o6,CH6
320.0,0.0003441758498384057,0.00013845565464586267,8.956578101626926e-05,0.0001304095042631364,0.00014952160107624965,war,WAR (complex64),0.04269717753469281,0.031485015787328846,0.02778296350176784,0.02861432921634655,0.03393270024034427,cahn_hilliard_2d_o6,CH6
325.0,0.00018165165869024052,9.684675449484659e-05,8.328953494401565e-05,9.460068465587248e-05,0.00011378807243056585,war,WAR (complex64),0.04043351705244108,0.030594060380436983,0.02424822646569477,0.026235976646086515,0.03458961153401598,cahn_hilliard_2d_o6,CH6
330.0,0.0001718546668551544,9.217148726988856e-05,8.152228906426654e-05,8.533639390172071e-05,0.00013494690207230132,war,WAR (complex64),0.03888108081227582,0.028943546262216138,0.023714541063061558,0.026126742336164254,0.03593400819292504,cahn_hilliard_2d_o6,CH6
335.0,0.00016638975424655624,0.00010451433805073082,6.906617357646378e-05,7.880357963592838e-05,0.00012746207669089043,war,WAR (complex64),0.03704232877924521,0.027751522691839843,0.02159128506164149,0.02677015339236413,0.03525521081843735,cahn_hilliard_2d_o6,CH6
340.0,0.06972977499517151,0.0001789148918923478,7.153941128591165e-05,8.332229740524895e-05,0.00031026524418098814,war,WAR (complex64),0.2115886672411197,0.02817889301028988,0.020520882563993304,0.02609483587283974,0.03819452116714379,cahn_hilliard_2d_o6,CH6
345.0,0.003910225594742949,0.000124449828121717,7.474909603736896e-05,7.677577075888117e-05,0.0017918498923504224,war,WAR (complex64),0.07471747040581135,0.03500957995429849,0.019549269513529168,0.028967379048172145,0.07262274038957818,cahn_hilliard_2d_o6,CH6
350.0,0.0013216204275481233,0.0001606582984954203,5.873250827315851e-05,6.935646482393578e-05,0.00020942784911632566,war,WAR (complex64),0.05200235298086488,0.029188265477447874,0.01931948910051207,0.02443563993909946,0.03363483408981145,cahn_hilliard_2d_o6,CH6
355.0,0.0009082533535405634,0.00011225403895796468,6.16978742514023e-05,7.809849948559893e-05,0.0004296967712592031,war,WAR (complex64),0.05229133820895936,0.03171370099283499,0.01762038721010499,0.02392018179605016,0.04419978463777655,cahn_hilliard_2d_o6,CH6
360.0,0.0011854325044784318,0.00014326338285105143,5.545362135949154e-05,0.0001334566954391705,0.0006969626681881128,war,WAR (complex64),0.05972405965849216,0.035427826214872844,0.016457722694811678,0.02461979299802833,0.04128149592426439,cahn_hilliard_2d_o6,CH6
365.0,0.0006288325624642699,0.00010582086412142861,5.952244441985792e-05,9.46942325176497e-05,0.0005285171820880947,war,WAR (complex64),0.04327254108048413,0.030619549191480543,0.015822156131740806,0.022897122061408474,0.033591071703274154,cahn_hilliard_2d_o6,CH6
370.0,0.003038446653606682,0.00019410923783641748,5.1437295736180095e-05,8.690758368817021e-05,0.0004655584260655471,war,WAR (complex64),0.07731876408379554,0.031287163402616225,0.015489266609967254,0.020918412432729988,0.035298709552319715,cahn_hilliard_2d_o6,CH6
375.0,0.0005340941178794794,0.00010092146013576165,5.135279941939078e-05,9.162224624264719e-05,0.00037686577628956506,war,WAR (complex64),0.04515527787022458,0.026449956969429964,0.015470312930001187,0.018998556469810822,0.03096637329851599,cahn_hilliard_2d_o6,CH6
380.0,0.0003344059476279195,8.245857417239579e-05,4.8919795571941933e-05,6.229391228219996e-05,8.524704346600413e-05,war,WAR (complex64),0.033094665328877754,0.028300267035739818,0.014976568119980571,0.01997360209742277,0.0290008936800307,cahn_hilliard_2d_o6,CH6
385.0,0.00023205012868485477,7.95897709441841e-05,4.660228299242359e-05,6.732204559362621e-05,0.00017517527963375844,war,WAR (complex64),0.034044283710051845,0.027115394172779958,0.015411509853305038,0.019360134450368185,0.03002045505245054,cahn_hilliard_2d_o6,CH6
390.0,0.002700836754060299,0.00022628915972904234,4.162624474431696e-05,4.58730369754147e-05,0.00027132117006036064,war,WAR (complex64),0.05443885308366467,0.029714153893695756,0.014409426918761577,0.02528722771793395,0.031442705699977605,cahn_hilliard_2d_o6,CH6
395.0,0.0025452923081168703,0.0001771540250676278,3.9444554701094415e-05,4.033371010130555e-05,0.00043056080507162175,war,WAR (complex64),0.11916329751205129,0.02950915806125356,0.013806989832364456,0.021810809271493516,0.03165311155548345,cahn_hilliard_2d_o6,CH6
400.0,0.1265251433703437,0.000158506700301829,3.934554858171523e-05,4.792935423650382e-05,0.004561102144984727,war,WAR (complex64),0.30947871978389874,0.029561724117030418,0.013100916296988004,0.02258287083826169,0.2857522818726606,cahn_hilliard_2d_o6,CH6
405.0,0.0074979472928442216,0.00015494290020013406,3.673974427887828e-05,8.837805674450765e-05,0.001159757623188024,war,WAR (complex64),0.09806288039284675,0.030505339678612374,0.0131692678617404,0.02308568002284695,0.08090589985533976,cahn_hilliard_2d_o6,CH6
410.0,0.0009719348294563849,0.00022602317024069313,0.00010344047479040465,0.0001233701275119646,0.00030208049616328394,war,WAR (complex64),0.06302254079436334,0.03387418310072134,0.017331329760521142,0.01745810702373974,0.04567076793875493,cahn_hilliard_2d_o6,CH6
415.0,0.0005842224590290596,0.0004153646555540472,9.726935741881471e-05,0.00014563726170255617,0.000539208161670865,war,WAR (complex64),0.04744831974549004,0.03738220443387469,0.013981502440829734,0.021350401796858,0.04484019483056445,cahn_hilliard_2d_o6,CH6
420.0,0.00793855287091671,0.00043040626520666336,7.024048826120078e-05,0.00012180883146433992,0.0009051571376066748,war,WAR (complex64),0.23194574592305112,0.03326708055545449,0.0186687916706079,0.03258182289135769,0.04126723136558651,cahn_hilliard_2d_o6,CH6
