task_id,variant,time_s,median_l2,q25_l2,q75_l2,median_best_l2,q25_best_l2,q75_best_l2,n_seeds
maxwell_a4,mscale,127.390330,1.5226940515e+00,1.5035274296e+00,1.5598287101e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,134.095084,1.5857736404e+00,1.5590417082e+00,1.5890295973e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,140.799838,1.6006974830e+00,1.5983482285e+00,1.6145892350e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,147.504592,1.6146808090e+00,1.6145652943e+00,1.6530328955e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,154.209346,1.6287084948e+00,1.6012662096e+00,1.6459687072e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,160.914101,1.6457137140e+00,1.5874597480e+00,1.6467022877e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,167.618855,1.6423557530e+00,1.6217448122e+00,1.6619019817e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,174.323609,1.6667771931e+00,1.6392847089e+00,1.6983955736e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,181.028363,1.6627824103e+00,1.6346025291e+00,1.7730381190e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,187.733117,1.6538617649e+00,1.6286760358e+00,1.8176905209e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,194.437872,1.6458574663e+00,1.6232715974e+00,1.8061122235e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,201.142626,1.6322638828e+00,1.6206337774e+00,1.7807638218e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,207.847380,1.6228200258e+00,1.6115231628e+00,1.7614511167e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,214.552134,1.6181796661e+00,1.5973847664e+00,1.7551064570e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,221.256888,1.5859780264e+00,1.5821370647e+00,1.7498441303e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,227.961642,1.5745798911e+00,1.5702879216e+00,1.7386069243e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,234.666397,1.5655815896e+00,1.5636253240e+00,1.7278756235e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,241.371151,1.5626404561e+00,1.5530944465e+00,1.7208793889e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,248.075905,1.5597480355e+00,1.5427947062e+00,1.7119749446e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,254.780659,1.5566796359e+00,1.5348622534e+00,1.6975172471e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,261.485413,1.5533417058e+00,1.5274823698e+00,1.6839281085e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,268.190168,1.5498456779e+00,1.5195738883e+00,1.6711307632e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,274.894922,1.5462683016e+00,1.5117127895e+00,1.6590671395e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,281.599676,1.5436046458e+00,1.5044354691e+00,1.6475465957e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,288.304430,1.5406089075e+00,1.4975018865e+00,1.6384483412e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,295.009184,1.5332861163e+00,1.4908677598e+00,1.6319181473e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,301.713939,1.5317115947e+00,1.4848813847e+00,1.6107976400e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,308.418693,1.5269290771e+00,1.4844307684e+00,1.6016745696e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,315.123447,1.5237152981e+00,1.4737960526e+00,1.5936043673e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,321.828201,1.5203282827e+00,1.4663363614e+00,1.5849889990e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,328.532955,1.5169658602e+00,1.4608706846e+00,1.5763256833e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,335.237709,1.5137101167e+00,1.4558335747e+00,1.5679012717e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,341.942464,1.5105525815e+00,1.4509702520e+00,1.5596506366e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,348.647218,1.5074738461e+00,1.4462712063e+00,1.5527701797e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,355.351972,1.5044802264e+00,1.4416898342e+00,1.5451496258e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,362.056726,1.5025729375e+00,1.4372667558e+00,1.5355908381e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,368.761480,1.5027590895e+00,1.4329802762e+00,1.5290852226e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,375.466235,1.5007735514e+00,1.4297422760e+00,1.5222465620e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,382.170989,1.4924226819e+00,1.4349101273e+00,1.5157557423e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,388.875743,1.4882630157e+00,1.4234925549e+00,1.5094781056e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,395.580497,1.4854783385e+00,1.4188258656e+00,1.5034522590e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,402.285251,1.4825119966e+00,1.4149798099e+00,1.4976276393e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,408.990006,1.4754424542e+00,1.4113968687e+00,1.4919967742e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,415.694760,1.4698393571e+00,1.4079457052e+00,1.4865551428e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,422.399514,1.4683886557e+00,1.4077171708e+00,1.4812960363e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,429.104268,1.4683335284e+00,1.4062032776e+00,1.4762126883e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,435.809022,1.4672654437e+00,1.3992136150e+00,1.4712976454e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,442.513777,1.4659420623e+00,1.3939383043e+00,1.4665426191e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,449.218531,1.4619417264e+00,1.3911896576e+00,1.4642961523e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,455.923285,1.4574906785e+00,1.3883989982e+00,1.4626861633e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,462.628039,1.4532069471e+00,1.3854540447e+00,1.4622801113e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,469.332793,1.4497956138e+00,1.3827191788e+00,1.4589430271e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,476.037547,1.4430490462e+00,1.3800185094e+00,1.4559914817e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,482.742302,1.4406025478e+00,1.3773895549e+00,1.4539300123e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,489.447056,1.4366851203e+00,1.3748266264e+00,1.4523698015e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,496.151810,1.4322685744e+00,1.3723241052e+00,1.4508986129e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,502.856564,1.4289652582e+00,1.3698808754e+00,1.4493623239e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,509.561318,1.4257315199e+00,1.3674945377e+00,1.4477766044e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,516.266073,1.4224200574e+00,1.3651638387e+00,1.4461740583e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,522.970827,1.4192051150e+00,1.3628868784e+00,1.4445692457e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,529.675581,1.4161040853e+00,1.3606621248e+00,1.4429695321e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,536.380335,1.4130841203e+00,1.3584902057e+00,1.4413809475e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,543.085089,1.4101501696e+00,1.3563704606e+00,1.4398063079e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,549.789844,1.4072975388e+00,1.3542993867e+00,1.4382457986e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,556.494598,1.4045233371e+00,1.3522732965e+00,1.4367000437e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,563.199352,1.4018241600e+00,1.3502914754e+00,1.4351695117e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,569.904106,1.3991974021e+00,1.3483533333e+00,1.4336546197e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,576.608860,1.3966415397e+00,1.3464574872e+00,1.4321555069e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,583.313615,1.3941542210e+00,1.3446028620e+00,1.4306717960e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,590.018369,1.3917321801e+00,1.3427887405e+00,1.4292033541e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,596.723123,1.3893731542e+00,1.3410137482e+00,1.4277505558e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,603.427877,1.3870754847e+00,1.3392769449e+00,1.4263119462e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,610.132631,1.3848374080e+00,1.3375785740e+00,1.4248883832e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,616.837385,1.3826622081e+00,1.3359183264e+00,1.4234808212e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,623.542140,1.3805417662e+00,1.3342933463e+00,1.4220879031e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,630.246894,1.3784745296e+00,1.3327020822e+00,1.4207094014e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,636.951648,1.3764589944e+00,1.3311443660e+00,1.4193457549e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,643.656402,1.3744935530e+00,1.3296194666e+00,1.4179966185e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,650.361156,1.3725760743e+00,1.3281263239e+00,1.4166620074e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,657.065911,1.3707049709e+00,1.3266642675e+00,1.4153416080e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,663.770665,1.3688791756e+00,1.3252329742e+00,1.4140351232e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,670.475419,1.3670973986e+00,1.3238315848e+00,1.4127431537e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,677.180173,1.3653585050e+00,1.3224583349e+00,1.4114655854e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,683.884927,1.3636604969e+00,1.3211131847e+00,1.4102024402e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,690.589682,1.3620057654e+00,1.3197980043e+00,1.4089549642e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,697.294436,1.3603908655e+00,1.3185099819e+00,1.4077226672e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,703.999190,1.3588133291e+00,1.3172483998e+00,1.4065043921e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,710.703944,1.3572723783e+00,1.3160127141e+00,1.4053011647e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,717.408698,1.3557669224e+00,1.3148022686e+00,1.4041123651e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,724.113453,1.3542959271e+00,1.3136166602e+00,1.4029379797e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,730.818207,1.3528585419e+00,1.3124552150e+00,1.4017782925e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,737.522961,1.3514536895e+00,1.3113172493e+00,1.4006332922e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,744.227715,1.3500802780e+00,1.3102024272e+00,1.3995029677e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,750.932469,1.3487379404e+00,1.3091101884e+00,1.3983875242e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,757.637223,1.3474257355e+00,1.3080401073e+00,1.3972872950e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,764.341978,1.3461442837e+00,1.3069933688e+00,1.3962023645e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,771.046732,1.3448929026e+00,1.3059687948e+00,1.3951342578e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,777.751486,1.3436691484e+00,1.3049653483e+00,1.3940800414e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,784.456240,1.3424724702e+00,1.3039822383e+00,1.3930406796e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,791.160994,1.3413024535e+00,1.3030193455e+00,1.3920162109e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,797.865749,1.3401583539e+00,1.3020762734e+00,1.3910065694e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,804.570503,1.3390393840e+00,1.3011523867e+00,1.3900118768e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,811.275257,1.3379450055e+00,1.3002472999e+00,1.3890322850e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,817.980011,1.3368747270e+00,1.2993608644e+00,1.3880677343e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,824.684765,1.3358278483e+00,1.2984927520e+00,1.3871180552e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,831.389520,1.3348039368e+00,1.2976427060e+00,1.3861836000e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,838.094274,1.3338028735e+00,1.2968108830e+00,1.3852638986e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,844.799028,1.3328254324e+00,1.2959975157e+00,1.3843597953e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,851.503782,1.3318695798e+00,1.2952009563e+00,1.3834703619e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,858.208536,1.3309345285e+00,1.2944209774e+00,1.3825956268e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,864.913291,1.3300198643e+00,1.2936573534e+00,1.3817354401e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,871.618045,1.3291253795e+00,1.2929096754e+00,1.3808898208e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,878.322799,1.3282503819e+00,1.2921776256e+00,1.3800585166e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,885.027553,1.3273942530e+00,1.2914609074e+00,1.3792414552e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,891.732307,1.3265567574e+00,1.2907592593e+00,1.3784386388e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,898.437061,1.3257375898e+00,1.2900725530e+00,1.3776496568e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,905.141816,1.3249362730e+00,1.2894004418e+00,1.3768745177e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,911.846570,1.3241524864e+00,1.2887422726e+00,1.3761129958e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,918.551324,1.3233870638e+00,1.2880994661e+00,1.3753663910e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,925.256078,1.3226383998e+00,1.2874700824e+00,1.3746330985e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,931.960832,1.3219061466e+00,1.2868540675e+00,1.3739133092e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,938.665587,1.3211895115e+00,1.2862509215e+00,1.3732063231e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,945.370341,1.3204883111e+00,1.2856604437e+00,1.3725124518e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,952.075095,1.3198021455e+00,1.2850823282e+00,1.3718312033e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,958.779849,1.3191305700e+00,1.2845163227e+00,1.3711621007e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,965.484603,1.3184732795e+00,1.2839622159e+00,1.3705051340e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,972.189358,1.3178298835e+00,1.2834196463e+00,1.3698601477e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,978.894112,1.3171998666e+00,1.2828882509e+00,1.3692269395e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,985.598866,1.3165830503e+00,1.2823676259e+00,1.3686051373e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,992.303620,1.3159798960e+00,1.2818583109e+00,1.3679954904e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,999.008374,1.3153894058e+00,1.2813595858e+00,1.3673969565e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1005.713128,1.3148106600e+00,1.2808707129e+00,1.3668093577e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1012.417883,1.3142433954e+00,1.2803915740e+00,1.3662318457e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1019.122637,1.3136873458e+00,1.2799218074e+00,1.3656643510e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1025.827391,1.3131421120e+00,1.2794609882e+00,1.3651065366e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1032.532145,1.3126071367e+00,1.2790087790e+00,1.3645580780e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1039.236899,1.3120819993e+00,1.2785648607e+00,1.3640186947e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1045.941654,1.3115665061e+00,1.2781288842e+00,1.3634880410e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1052.646408,1.3110603302e+00,1.2777005442e+00,1.3629658952e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1059.351162,1.3105628449e+00,1.2772794647e+00,1.3624516466e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1066.055916,1.3100737041e+00,1.2768656529e+00,1.3619453954e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1072.760670,1.3095929371e+00,1.2764588795e+00,1.3614466689e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1079.465425,1.3091195030e+00,1.2760582729e+00,1.3609547673e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1086.170179,1.3086531137e+00,1.2756635490e+00,1.3604691872e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1092.874933,1.3081930462e+00,1.2752741369e+00,1.3599895390e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1099.579687,1.3077389023e+00,1.2748897418e+00,1.3595154099e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1106.284441,1.3072903063e+00,1.2745100179e+00,1.3590464825e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1112.989196,1.3068468184e+00,1.2741345730e+00,1.3585822192e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1119.693950,1.3064079635e+00,1.2737630513e+00,1.3581220379e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1126.398704,1.3059732027e+00,1.2733950395e+00,1.3576656838e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1133.103458,1.3055421003e+00,1.2730301927e+00,1.3572123464e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1139.808212,1.3051142104e+00,1.2726680373e+00,1.3567618031e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1146.512966,1.3046890685e+00,1.2723082344e+00,1.3563134765e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1153.217721,1.3042659562e+00,1.2719500641e+00,1.3558668251e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1159.922475,1.3038444473e+00,1.2715932457e+00,1.3554211727e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1166.627229,1.3034238645e+00,1.2712371875e+00,1.3549760423e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1173.331983,1.3030038053e+00,1.2708815379e+00,1.3545308309e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1180.036737,1.3025836941e+00,1.2705258651e+00,1.3540850293e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1186.741492,1.3021628698e+00,1.2701696697e+00,1.3536380600e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1193.446246,1.3017408400e+00,1.2698124839e+00,1.3531892465e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
maxwell_a4,mscale,1200.151000,1.2905074859e+00,1.2678032255e+00,1.3490314846e+00,1.0980376103e+00,1.0828558178e+00,1.1246307819e+00,5
