bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[10.0, 10.0, 0.1]",0.9996907313320218,0.13462826011626125,0.36686049639281537,0.9996907313320218,20.1
"[0.1, 0.1, 10.0]",0.9315192431208636,0.14548994923353956,0.36813949447420014,0.9315192431208636,10.2
"[0.1, 1.0, 0.1]",0.9331927921529749,0.14558976291943143,0.36859641529411796,0.9331927921529749,1.2000000000000002
"[0.1, 1.0, 10.0]",0.9395682306402404,0.14475139936357767,0.36878695229459446,0.9395682306402404,11.1
"[10.0, 10.0, 1.0]",0.9996907629652312,0.13969407418123175,0.37369891035425457,0.9996907629652312,21.0
"[0.1, 0.01, 0.001]",0.92278593579692,0.1513814370985258,0.37375481414323714,0.92278593579692,0.111
"[0.1, 0.01, 0.01]",0.9237430722142765,0.15122881521905723,0.3737600438486932,0.9237430722142765,0.12
"[0.1, 0.01, 10.0]",0.9291063200744567,0.151058103561709,0.3746318709315128,0.9291063200744567,10.11
"[0.1, 0.01, 0.1]",0.9248826593550382,0.15234096994801233,0.3753631860135509,0.9248826593550382,0.21000000000000002
"[0.1, 10.0, 1.0]",0.974278025186179,0.14463657462340002,0.37538811421484775,0.974278025186179,11.1
"[0.1, 0.001, 10.0]",0.9304819136910509,0.15186798107303928,0.3759127686807644,0.9304819136910509,10.101
"[0.1, 0.1, 1.0]",0.9246587728910849,0.15380447009972212,0.377116232198473,0.9246587728910849,1.2
"[0.1, 0.001, 0.1]",0.922627696396157,0.15571763113851786,0.37903746425069546,0.922627696396157,0.201
"[10.0, 1.0, 1.0]",0.9996796304222252,0.14389471837969417,0.37927380464451116,0.9996796304222252,12.0
"[0.1, 0.001, 0.01]",0.9272958301331427,0.15742788919466127,0.38207620338994136,0.9272958301331427,0.111
"[0.1, 0.001, 0.001]",0.9245698376382443,0.15801630567421926,0.38222651671673447,0.9245698376382443,0.10200000000000001
"[1.0, 10.0, 10.0]",0.9978724243838601,0.14682284643138513,0.38276686079574007,0.9978724243838601,21.0
"[1.0, 0.001, 0.001]",0.9975881179042297,0.14751283462564943,0.383610546076251,0.9975881179042297,1.0019999999999998
"[0.1, 0.01, 1.0]",0.9233538097075763,0.16166567734732112,0.3863607369772513,0.9233538097075763,1.11
"[1.0, 0.001, 0.01]",0.9975887359091502,0.15062260651604625,0.3876330940898673,0.9975887359091502,1.011
"[0.1, 0.001, 1.0]",0.9254204841543908,0.16294554160913033,0.3883209265629665,0.9254204841543908,1.101
"[1.0, 0.01, 0.001]",0.9975882343970573,0.1520907199589626,0.38951753849093723,0.9975882343970573,1.011
"[10.0, 0.1, 1.0]",0.9996786719549615,0.15222593476209487,0.39009873147713975,0.9996786719549615,11.1
"[10.0, 0.001, 1.0]",0.9996787877649419,0.15323389639632976,0.3913881395673375,0.9996787877649419,11.001
"[10.0, 0.01, 1.0]",0.9996788204693751,0.1532441069909529,0.39140118564025644,0.9996788204693751,11.01
"[1.0, 0.01, 0.01]",0.9975887760326824,0.15550979432355622,0.393871584885646,0.9975887760326824,1.02
"[1.0, 0.001, 10.0]",0.9976054057269241,0.15799363118796597,0.397007935114074,0.9976054057269241,11.001
"[10.0, 10.0, 10.0]",0.999691398859832,0.15825894049670802,0.3977563344652464,0.999691398859832,30.0
"[1.0, 0.01, 10.0]",0.9976102036344392,0.15863377811225735,0.3978123624095529,0.9976102036344392,11.01
"[1.0, 10.0, 1.0]",0.9978623069671264,0.16259198986951498,0.402795752343008,0.9978623069671264,12.0
"[1.0, 0.1, 10.0]",0.997612685860082,0.16413564677056428,0.4046526948139161,0.997612685860082,11.1
"[10.0, 1.0, 0.1]",0.9996796675090931,0.16423443235795185,0.4051935620578663,0.9996796675090931,11.1
"[10.0, 1.0, 0.001]",0.9996800730837743,0.16690911139400655,0.408479757976706,0.9996800730837743,11.001
"[10.0, 1.0, 0.01]",0.999679863742652,0.16701755221752945,0.40861238826478463,0.999679863742652,11.01
"[0.1, 1.0, 100.0]",0.9673145514027662,0.17396487045075124,0.41021793064163925,0.9673145514027662,101.1
"[1.0, 10.0, 0.1]",0.9978615315400611,0.17456609496229142,0.41736409868847113,0.9978615315400611,11.1
"[1.0, 1.0, 1.0]",0.9976175688740435,0.17599710502207383,0.419020052075066,0.9976175688740435,3.0
"[0.001, 1.0, 10.0]",0.7167156551433154,0.24665277742652028,0.4204520269497661,0.7167156551433154,11.001
"[1.0, 10.0, 0.01]",0.9978602781895921,0.17736469997625204,0.4206960765913041,0.9978602781895921,11.01
"[1.0, 10.0, 0.001]",0.9978613042411233,0.17760989762871926,0.4209869880339845,0.9978613042411233,11.001
"[1.0, 0.001, 0.1]",0.9975932510445731,0.17791792297019454,0.42129528741125777,0.9975932510445731,1.101
"[0.01, 10.0, 0.1]",1.2449761117434248,0.14300689142709083,0.4219480579898593,1.2449761117434248,10.11
"[10.0, 0.1, 0.1]",0.99967864806779,0.17824044277289736,0.42211747756070744,0.99967864806779,10.2
"[10.0, 0.01, 0.1]",0.9996788677234014,0.17977185137906646,0.4239270230065132,0.9996788677234014,10.11
