candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_017,17,0.4148629462193557,0.42153826355934143,0.4149158000946045,0.42153826355934143,0.40829333662986755,"['1e-1', '1e+0']","{'lambda_ic': 0.1, 'lambda_bc': 1.0}",1.1,"[0.1, 1.0]"
point_025,25,0.41506908273767185,0.42199063301086426,0.41512584686279297,0.42199063301086426,0.4082610607147217,"['1e+0', '1e+1']","{'lambda_ic': 1.0, 'lambda_bc': 10.0}",11.0,"[1.0, 10.0]"
point_033,33,0.41558143849032725,0.42316964268684387,0.4156494736671448,0.42316964268684387,0.4081293046474457,"['1e+1', '1e+2']","{'lambda_ic': 10.0, 'lambda_bc': 100.0}",110.0,"[10.0, 100.0]"
point_011,11,0.4172984432681772,0.42369917035102844,0.41734679043293,0.42369917035102844,0.41099441051483154,"['1e-2', '1e+1']","{'lambda_ic': 0.01, 'lambda_bc': 10.0}",10.01,"[0.01, 10.0]"
point_019,19,0.41794933290807096,0.42570000886917114,0.4180198907852173,0.42570000886917114,0.4103397727012634,"['1e-1', '1e+2']","{'lambda_ic': 0.1, 'lambda_bc': 100.0}",100.1,"[0.1, 100.0]"
point_047,47,0.4173706503581683,0.426676869392395,0.41747213900089264,0.426676869392395,0.40826740860939026,"['1e+3', '1e+2']","{'lambda_ic': 1000.0, 'lambda_bc': 100.0}",1100.0,"[1000.0, 100.0]"
point_027,27,0.41868922139966747,0.4277712404727936,0.41878563165664673,0.4277712404727936,0.4098000228404999,"['1e+0', '1e+3']","{'lambda_ic': 1.0, 'lambda_bc': 1000.0}",1001.0,"[1.0, 1000.0]"
point_010,10,0.4213410500373975,0.4328697621822357,0.42149457335472107,0.4328697621822357,0.4101193845272064,"['1e-2', '1e+0']","{'lambda_ic': 0.01, 'lambda_bc': 1.0}",1.01,"[0.01, 1.0]"
point_018,18,0.4250499610574048,0.4393734335899353,0.42528343200683594,0.4393734335899353,0.4111934304237366,"['1e-1', '1e+1']","{'lambda_ic': 0.1, 'lambda_bc': 10.0}",10.1,"[0.1, 10.0]"
point_026,26,0.42817623878081124,0.4464653730392456,0.4285508394241333,0.4464653730392456,0.410636305809021,"['1e+0', '1e+2']","{'lambda_ic': 1.0, 'lambda_bc': 100.0}",101.0,"[1.0, 100.0]"
point_034,34,0.4297451860466413,0.45179077982902527,0.4302830547094345,0.45179077982902527,0.40877532958984375,"['1e+1', '1e+3']","{'lambda_ic': 10.0, 'lambda_bc': 1000.0}",1010.0,"[10.0, 1000.0]"
point_013,13,0.4365933134706888,0.4652468264102936,0.43747566640377045,0.4652468264102936,0.4097045063972473,"['1e-2', '1e+3']","{'lambda_ic': 0.01, 'lambda_bc': 1000.0}",1000.01,"[0.01, 1000.0]"
point_005,5,0.48125183003647276,0.5664265155792236,0.48765577375888824,0.5664265155792236,0.40888503193855286,"['1e-3', '1e+2']","{'lambda_ic': 0.001, 'lambda_bc': 100.0}",100.001,"[0.001, 100.0]"
point_006,6,0.5140226066860287,0.6430212259292603,0.5269620269536972,0.6430212259292603,0.41090282797813416,"['1e-3', '1e+3']","{'lambda_ic': 0.001, 'lambda_bc': 1000.0}",1000.001,"[0.001, 1000.0]"
