candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_014,14,0.00031826162012293935,0.41804271936416626,complete,98,0.0003565236693248153,0.40836673974990845,complete,478,"[""1e-1"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 0.1}","[0.1, 0.001]"
point_015,15,0.0003303404082544148,0.4176557660102844,complete,90,0.00031121866777539253,0.4082760512828827,complete,482,"[""1e-1"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 0.1}","[0.1, 0.01]"
point_016,16,0.0003078472800552845,0.4183242917060852,complete,97,0.00029259308939799666,0.40833190083503723,complete,479,"[""1e-1"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 0.1}","[0.1, 0.1]"
point_017,17,0.00031249673338606954,0.42153826355934143,complete,93,0.0002932978968601674,0.40829333662986755,complete,479,"[""1e-1"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 0.1}","[0.1, 1.0]"
point_018,18,0.00032708299113437533,0.4393734335899353,complete,93,0.0003382828435860574,0.4111934304237366,complete,483,"[""1e-1"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 0.1}","[0.1, 10.0]"
point_019,19,0.0003884169855155051,0.42570000886917114,complete,92,0.00027538309223018587,0.4103397727012634,complete,481,"[""1e-1"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 0.1}","[0.1, 100.0]"
point_020,20,0.000474613974802196,0.40992289781570435,complete,91,0.0003030946245416999,0.41017213463783264,complete,480,"[""1e-1"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 0.1}","[0.1, 1000.0]"
point_021,21,0.0030073814559727907,0.41844043135643005,complete,91,0.003565337974578142,0.4083787202835083,complete,478,"[""1e+0"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 1.0}","[1.0, 0.001]"
point_022,22,0.003548484994098544,0.4184585213661194,complete,95,0.0030116683337837458,0.4084201753139496,complete,471,"[""1e+0"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 1.0}","[1.0, 0.01]"
point_023,23,0.0029781542252749205,0.4176960587501526,complete,96,0.0033747265115380287,0.40826284885406494,complete,483,"[""1e+0"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 1.0}","[1.0, 0.1]"
point_024,24,0.002987877931445837,0.4185795187950134,complete,96,0.0035567746963351965,0.40833622217178345,complete,478,"[""1e+0"", ""1e+0""]","{""lambda_bc"": 1.0, ""lambda_ic"": 1.0}","[1.0, 1.0]"
point_025,25,0.00357453734613955,0.42199063301086426,complete,95,0.002931628841906786,0.4082610607147217,complete,479,"[""1e+0"", ""1e+1""]","{""lambda_bc"": 10.0, ""lambda_ic"": 1.0}","[1.0, 10.0]"
point_026,26,0.0031813897658139467,0.4464653730392456,complete,93,0.0032426146790385246,0.410636305809021,complete,473,"[""1e+0"", ""1e+2""]","{""lambda_bc"": 100.0, ""lambda_ic"": 1.0}","[1.0, 100.0]"
point_027,27,0.003159527899697423,0.4277712404727936,complete,96,0.0027537611313164234,0.4098000228404999,complete,481,"[""1e+0"", ""1e+3""]","{""lambda_bc"": 1000.0, ""lambda_ic"": 1.0}","[1.0, 1000.0]"
point_028,28,0.030701667070388794,0.4164983630180359,complete,97,0.030212845653295517,0.4087803363800049,complete,484,"[""1e+1"", ""1e-3""]","{""lambda_bc"": 0.001, ""lambda_ic"": 10.0}","[10.0, 0.001]"
point_029,29,0.03297813981771469,0.4164557158946991,complete,90,0.031443145126104355,0.4085906744003296,complete,474,"[""1e+1"", ""1e-2""]","{""lambda_bc"": 0.01, ""lambda_ic"": 10.0}","[10.0, 0.01]"
point_030,30,0.029889922589063644,0.4162405729293823,complete,89,0.029346827417612076,0.4085509777069092,complete,475,"[""1e+1"", ""1e-1""]","{""lambda_bc"": 0.1, ""lambda_ic"": 10.0}","[10.0, 0.1]"
