candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_037,37,0.2388887841910931,0.9998588341038597,complete,397,0.0015563504202189661,0.1276626109059417,complete,240,"[""1e+2"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 100.0}","[100.0, 0.1]"
point_038,38,0.23888879041872846,0.9998588782979984,complete,397,0.0021370922139887817,0.13456612739786294,complete,240,"[""1e+2"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 100.0}","[100.0, 1.0]"
point_039,39,0.23888891737368723,0.9998595904194925,complete,397,0.0018875029040392546,0.12391571846700643,complete,240,"[""1e+2"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 100.0}","[100.0, 10.0]"
point_040,40,0.2388900975486148,0.9998668147276056,complete,396,0.002342114650221232,0.14159631149615673,complete,240,"[""1e+2"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 100.0}","[100.0, 100.0]"
point_041,41,0.23889329750067378,0.9999126334184831,complete,394,0.07871770469472951,0.550715395550693,complete,240,"[""1e+2"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 100.0}","[100.0, 1000.0]"
point_042,42,0.23893181837227087,1.0000241515985377,complete,398,0.22234615906423252,0.9628325536381529,complete,240,"[""1e+3"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 1000.0}","[1000.0, 0.001]"
point_043,43,0.23893179960802827,1.0000241425334044,complete,398,0.22232987288456335,0.9627959307691214,complete,240,"[""1e+3"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 1000.0}","[1000.0, 0.01]"
point_044,44,0.2389325327745786,1.0000244705264694,complete,394,0.2223320835660063,0.9627978860192841,complete,240,"[""1e+3"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 1000.0}","[1000.0, 0.1]"
point_045,45,0.23893200426087619,1.0000242311431375,complete,397,0.22239406917344293,0.9629055415768235,complete,240,"[""1e+3"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 1000.0}","[1000.0, 1.0]"
point_046,46,0.23893211282260135,1.000024272070517,complete,396,0.22262115761947057,0.9631623401135015,complete,241,"[""1e+3"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 1000.0}","[1000.0, 10.0]"
point_047,47,0.23893272178221833,1.0000244786381203,complete,395,0.22445671662601335,0.9666953680961903,complete,241,"[""1e+3"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 1000.0}","[1000.0, 100.0]"
point_048,48,0.2389349427843063,1.0000251240913278,complete,395,0.22880922890654967,0.9773329338544028,complete,241,"[""1e+3"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 1000.0}","[1000.0, 1000.0]"
