bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[3.0, 3.0, 0.1]",0.9991622031945685,0.13348564275090544,0.36520379092479005,0.9991622031945685,6.1
"[0.1, 0.1, 3.0]",0.9255685109666408,0.14461909868350703,0.36586183707218123,0.9255685109666408,3.2
"[0.3, 3.0, 3.0]",0.9918529573021114,0.1350729192131336,0.36602250528208746,0.9918529573021114,6.3
"[0.1, 0.3, 1.0]",0.9267030425271878,0.14459755518659206,0.36605873071599837,0.9267030425271878,1.4
"[0.1, 1.0, 0.01]",0.9367161271813129,0.1433935211429375,0.3664955985928127,0.9367161271813129,1.11
"[0.1, 0.3, 0.03]",0.926185396653288,0.14518963247995473,0.3667049459011863,0.926185396653288,0.43000000000000005
"[3.0, 3.0, 0.03]",0.9991633764337192,0.13459160470458595,0.3667137878458711,0.9991633764337192,6.03
"[0.1, 1.0, 0.03]",0.9329287822984829,0.14422515703032246,0.3668130315639102,0.9329287822984829,1.1300000000000001
"[0.01, 0.3, 0.3]",1.0237035233191814,0.13160931850476296,0.36705438705314797,1.0237035233191814,0.61
"[3.0, 3.0, 0.01]",0.9991625106651054,0.13487472370330297,0.3670991249794183,0.9991625106651054,6.01
"[0.01, 0.3, 1.0]",0.9778917637615344,0.13781520699466954,0.3671080983050883,0.9778917637615344,1.31
"[0.3, 0.03, 0.03]",0.9910507725702683,0.13612991433990265,0.3673032218433225,0.9910507725702683,0.36
"[0.1, 1.0, 0.3]",0.932862521387895,0.14476835246422629,0.36749009550864037,0.932862521387895,1.4000000000000001
"[0.1, 0.03, 0.1]",0.9248473776145242,0.14651271123871484,0.368105822795999,0.9248473776145242,0.23
"[0.1, 1.0, 0.1]",0.9330626299361588,0.145589821229268,0.3685707821953824,0.9330626299361588,1.2000000000000002
"[3.0, 1.0, 0.1]",0.9991526055949324,0.13688782873009653,0.3698267577527467,0.9991526055949324,4.1
"[0.1, 0.03, 3.0]",0.9241236525475993,0.1485716568214808,0.37053823307037465,0.9241236525475993,3.13
"[0.3, 0.03, 3.0]",0.9909174921585291,0.13875500469774035,0.3708028603982577,0.9909174921585291,3.33
"[0.01, 0.3, 0.1]",1.032347938109594,0.13320232233240417,0.37082494901404217,1.032347938109594,0.41000000000000003
"[0.3, 0.01, 3.0]",0.9909579732391421,0.13878067429635008,0.3708447326381657,0.9909579732391421,3.31
"[0.3, 0.1, 3.0]",0.9909428928175599,0.13898145877293344,0.3711100763984388,0.9909428928175599,3.4
"[0.01, 0.3, 0.03]",1.0354425265255305,0.13362167849776585,0.37196447193557186,1.0354425265255305,0.33999999999999997
"[0.3, 3.0, 1.0]",0.9918526289830035,0.13977526192801623,0.3723391746916927,0.9918526289830035,4.3
"[0.3, 0.3, 3.0]",0.9910591149520035,0.13991257710028346,0.37237297811691555,0.9910591149520035,3.6
"[0.01, 0.3, 0.01]",1.0379944393550595,0.1335949833959527,0.37238535133746925,1.0379944393550595,0.32
"[0.1, 0.01, 0.03]",0.9225958143892242,0.15052497435664625,0.37265763282467074,0.9225958143892242,0.14
"[0.3, 1.0, 3.0]",0.991225293948669,0.14031233903162693,0.37293583831706184,0.991225293948669,4.3
"[0.1, 0.01, 3.0]",0.926672922519534,0.1501557400989404,0.37302179361341437,0.926672922519534,3.11
"[0.1, 0.01, 0.01]",0.9247218828910494,0.15118458334489243,0.37390331982317,0.9247218828910494,0.12
"[0.1, 0.3, 0.1]",0.9275859056771829,0.1509112724440635,0.37414324706844937,0.9275859056771829,0.5
"[0.1, 0.01, 0.1]",0.9244570241486784,0.1523652029328593,0.3753066507365951,0.9244570241486784,0.21000000000000002
"[0.1, 0.1, 1.0]",0.9250691043805936,0.15386857581976057,0.37727849875907765,0.9250691043805936,1.2
"[3.0, 1.0, 0.3]",0.9991510631251094,0.14257221357998778,0.37742705092579804,0.9991510631251094,4.3
"[0.1, 0.1, 0.3]",0.9251580848619652,0.1558262465304405,0.37968923057064813,0.9251580848619652,0.5
"[3.0, 1.0, 1.0]",0.9991512231922686,0.1444912552494233,0.37995870094399414,0.9991512231922686,5.0
"[0.1, 0.3, 0.3]",0.9260357883585617,0.15738198838645145,0.38176085929398995,0.9260357883585617,0.7
"[0.3, 0.01, 0.1]",0.990851784893873,0.14752425523592128,0.3823279634236187,0.990851784893873,0.41000000000000003
"[0.1, 0.03, 0.3]",0.9234129500165585,0.15855274971654412,0.382635155662664,0.9234129500165585,0.43
"[0.1, 0.03, 1.0]",0.923721383170738,0.15942860844225812,0.3837546282551765,0.923721383170738,1.13
"[0.1, 0.01, 0.3]",0.9246526090568994,0.16071892456477915,0.38549860301127165,0.9246526090568994,0.41
"[0.3, 0.1, 0.01]",0.990914601851012,0.14997637041917197,0.385504572451448,0.990914601851012,0.41000000000000003
"[0.1, 0.01, 1.0]",0.9234135160559738,0.16163465476931813,0.3863361552806435,0.9234135160559738,1.11
"[0.3, 0.03, 0.1]",0.990858739909521,0.1519240052325196,0.3879886962099564,0.990858739909521,0.42999999999999994
"[0.1, 3.0, 1.0]",0.9496265887911569,0.15954259255557948,0.38923757261530184,0.9496265887911569,4.1
"[1.0, 3.0, 3.0]",0.9976795739467023,0.1535793026511625,0.3914370105598645,0.9976795739467023,7.0
"[0.3, 0.1, 0.03]",0.9909086721229774,0.15494277058326245,0.3918343209236727,0.9909086721229774,0.43000000000000005
"[0.1, 3.0, 3.0]",0.9501844025069341,0.16264631443587518,0.3931208352430675,0.9501844025069341,6.1
"[1.0, 0.01, 0.01]",0.9975870867619326,0.15556407311711656,0.39393998338036795,0.9975870867619326,1.02
"[0.3, 1.0, 1.0]",0.9911833862985256,0.15749461483966082,0.3951025761249312,0.9911833862985256,2.3
"[1.0, 0.01, 3.0]",0.9976007686223747,0.1575774710342577,0.3964838032269987,0.9976007686223747,4.01
"[0.1, 3.0, 0.01]",0.9481150281856023,0.16682969393971142,0.3977106234083331,0.9481150281856023,3.11
"[0.1, 3.0, 0.03]",0.9479935667511468,0.16730190997332584,0.39824757922665693,0.9479935667511468,3.13
"[1.0, 0.03, 3.0]",0.997601887862023,0.15919617734014394,0.398515253227458,0.997601887862023,4.03
"[0.1, 3.0, 0.1]",0.9479360339222599,0.16905356809225416,0.40031483716916877,0.9479360339222599,3.2
"[0.3, 3.0, 0.3]",0.9917912590592409,0.1616117607103886,0.40035625589434354,0.9917912590592409,3.5999999999999996
"[1.0, 0.01, 0.03]",0.9975975683436727,0.16226405569141714,0.4023359633283359,0.9975975683436727,1.04
"[0.1, 3.0, 0.3]",0.948156479863053,0.1710615397323541,0.4027320540416204,0.948156479863053,3.4
"[0.3, 0.01, 1.0]",0.9909307186751779,0.16486576330384778,0.40419122864754703,0.9909307186751779,1.31
"[1.0, 3.0, 1.0]",0.9976771586308527,0.1637662520308569,0.4042101545060062,0.9976771586308527,5.0
"[0.3, 0.03, 1.0]",0.9908637819710092,0.16532774011487977,0.4047434617568885,0.9908637819710092,1.33
"[1.0, 0.1, 3.0]",0.997595378409574,0.16455241960055905,0.40516260106237684,0.997595378409574,4.1
"[0.3, 0.3, 1.0]",0.9910229376131257,0.16642783879404774,0.40612043251021107,0.9910229376131257,1.6
"[1.0, 0.03, 0.01]",0.9975896348307454,0.1653385778917524,0.406128122077834,0.9975896348307454,1.04
"[0.3, 0.1, 1.0]",0.9909691605192639,0.16689200441902372,0.4066753367448009,0.9909691605192639,1.4
"[0.3, 0.1, 0.1]",0.9908906632686105,0.16771389760089941,0.4076593372328408,0.9908906632686105,0.5
"[0.3, 0.01, 0.3]",0.990850702502469,0.16851949139166097,0.40862899607196995,0.990850702502469,0.61
"[0.3, 3.0, 0.1]",0.9917826023535486,0.1702727216622562,0.41094223803353913,0.9917826023535486,3.4
"[0.3, 0.03, 0.3]",0.9909248334241961,0.17185865478252832,0.4126730047663444,0.9909248334241961,0.6299999999999999
"[1.0, 0.03, 0.03]",0.9975879936159784,0.1717072800601419,0.4138757313547798,0.9975879936159784,1.06
"[0.3, 3.0, 0.03]",0.9918349635148509,0.17326893204918592,0.4145529940758618,0.9918349635148509,3.3299999999999996
"[0.3, 3.0, 0.01]",0.9917662649497747,0.17408715139758632,0.41551626191682334,0.9917662649497747,3.3099999999999996
"[1.0, 0.3, 3.0]",0.9976064679963337,0.1737039025277065,0.41627891692691416,0.9976064679963337,4.3
"[1.0, 1.0, 3.0]",0.9976195891605096,0.17441302481112592,0.41713049535644986,0.9976195891605096,5.0
"[1.0, 3.0, 0.3]",0.9976830506905545,0.17466028188108956,0.4174393403377281,0.9976830506905545,4.3
"[1.0, 1.0, 1.0]",0.9976242795672206,0.17604669256873393,0.41908048731010505,0.9976242795672206,3.0
"[0.3, 1.0, 0.3]",0.9911856802310837,0.177487192410095,0.4194314765743091,0.9911856802310837,1.6
"[0.01, 0.1, 3.0]",1.110368249501981,0.15919278552922003,0.4204314624304708,1.110368249501981,3.11
"[0.3, 0.1, 0.3]",0.9909339179937812,0.18140608840964872,0.4239828368409498,0.9909339179937812,0.7
"[1.0, 3.0, 0.1]",0.9976761158889632,0.1806114639598193,0.4244899808575604,0.9976761158889632,4.1
"[1.0, 0.01, 0.1]",0.9975959510734009,0.18130076909904239,0.4252821571377034,0.9975959510734009,1.11
"[1.0, 3.0, 0.03]",0.9976835612441706,0.1832684824420865,0.4276025634004497,0.9976835612441706,4.03
"[1.0, 3.0, 0.01]",0.9976837522653884,0.18404230721764755,0.4285043986244272,0.9976837522653884,4.01
"[0.3, 1.0, 0.1]",0.9912429082939761,0.18534050807362787,0.42862275283468804,0.9912429082939761,1.4000000000000001
"[0.3, 1.0, 0.03]",0.9911775529053435,0.18745949763294192,0.4310517905457352,0.9911775529053435,1.33
"[0.3, 1.0, 0.01]",0.9912326117024218,0.18786014338738505,0.43152415988524806,0.9912326117024218,1.31
"[0.3, 0.3, 0.01]",0.9910043779705929,0.18820338248396967,0.43186847070663537,0.9910043779705929,0.61
"[0.3, 0.3, 0.03]",0.9911173077089034,0.18998237760296466,0.4339295134027952,0.9911173077089034,0.63
"[1.0, 0.03, 0.1]",0.9975968992437676,0.189154572096071,0.4343961493853532,0.9975968992437676,1.1300000000000001
"[1.0, 0.01, 1.0]",0.9975884691612794,0.19036935008339906,0.435786953137569,0.9975884691612794,2.01
"[0.3, 0.3, 0.3]",0.9909624520344068,0.192516552956567,0.4367798935105087,0.9909624520344068,0.8999999999999999
"[1.0, 1.0, 0.3]",0.9976248579836362,0.1917876755138385,0.43741530899993064,0.9976248579836362,2.3
"[1.0, 0.03, 1.0]",0.997591499484822,0.1920944322092629,0.4377576643193401,0.997591499484822,2.0300000000000002
"[0.3, 0.3, 0.1]",0.9909838038304963,0.19405069831336993,0.43852149223333103,0.9909838038304963,0.7
"[1.0, 0.1, 0.01]",0.997592327835209,0.19313177090891304,0.43893823360463696,0.997592327835209,1.11
"[1.0, 0.1, 1.0]",0.9975982719904131,0.1967550031834224,0.4430377536748425,0.9975982719904131,2.1
"[1.0, 0.1, 0.03]",0.9975986664087477,0.198145052224057,0.4446000898045466,0.9975986664087477,1.1300000000000001
"[1.0, 0.3, 1.0]",0.9976023103958533,0.19851856751730387,0.44501975418147177,0.9976023103958533,2.3
"[0.01, 0.03, 3.0]",1.2147490586309873,0.16466857791289596,0.447248253217152,1.2147490586309873,3.04
"[1.0, 1.0, 0.1]",0.9976160090409932,0.2005645867063757,0.4473102307626898,0.9976160090409932,2.1
"[1.0, 1.0, 0.03]",0.997616983474011,0.2034630791427265,0.450531045836689,0.997616983474011,2.03
"[1.0, 0.01, 0.3]",0.9975963539848821,0.204281771214674,0.45143188871559864,0.9975963539848821,1.31
"[1.0, 1.0, 0.01]",0.9976161759512009,0.2043717356520159,0.4515357675684993,0.9976161759512009,2.01
"[0.01, 0.1, 1.0]",1.2433600791455048,0.16547027324853714,0.45358475728636366,1.2433600791455048,1.11
"[0.01, 0.01, 3.0]",1.240181442030661,0.16676233486641304,0.4547697801426872,1.240181442030661,3.02
"[1.0, 0.03, 0.3]",0.9975972729358323,0.2092515970265107,0.45689038351787925,0.9975972729358323,1.33
"[1.0, 0.1, 0.1]",0.9976204877768737,0.2104216628335062,0.4581713237586823,0.9976204877768737,1.2000000000000002
"[1.0, 0.1, 0.3]",0.9975954466209752,0.22197146688978042,0.47057169979613467,0.9975954466209752,1.4000000000000001
"[1.0, 0.3, 0.01]",0.9976046996829038,0.23224911539294216,0.4813447922364967,0.9976046996829038,1.31
"[1.0, 0.3, 0.3]",0.9976062326832135,0.23293249196673166,0.4820528039338056,0.9976062326832135,1.6
"[1.0, 0.3, 0.03]",0.997596804363681,0.23407317965230973,0.4832294030875915,0.997596804363681,1.33
"[0.01, 0.1, 0.3]",1.3114911900652333,0.17858727374781602,0.48395830004043616,1.3114911900652333,0.41
"[1.0, 0.3, 0.1]",0.9975975209335846,0.23720175395982646,0.4864482312758686,0.9975975209335846,1.4000000000000001
"[0.01, 0.03, 1.0]",1.3680571590023727,0.18073214994052164,0.49724431780365363,1.3680571590023727,1.04
"[0.01, 0.1, 0.1]",1.3266635556521778,0.18765965868883372,0.49896014875799677,1.3266635556521778,0.21000000000000002
"[0.01, 0.1, 0.01]",1.3275306641749238,0.18775487419218062,0.49924979002341585,1.3275306641749238,0.12
"[0.01, 0.1, 0.03]",1.3270266938857975,0.18823553901222495,0.4997935423824561,1.3270266938857975,0.14
"[0.01, 0.01, 1.0]",1.399726901177932,0.18561923827297647,0.5097217291688099,1.399726901177932,1.02
"[0.01, 0.03, 0.01]",1.4525829268325023,0.17973163279765633,0.5109550872763713,1.4525829268325023,0.05
"[0.01, 0.03, 0.03]",1.4515149712127673,0.18191530850104473,0.5138606754579063,1.4515149712127673,0.07
"[0.01, 0.03, 0.1]",1.4531283539210786,0.18887988611947232,0.5238957129101073,1.4531283539210786,0.14
"[0.01, 0.01, 0.01]",1.4898874008882674,0.18524238151615668,0.5253477803621707,1.4898874008882674,0.03
"[0.01, 0.01, 0.03]",1.4973130853828518,0.18463111662796242,0.5257856853280579,1.4973130853828518,0.05
"[0.01, 0.03, 0.3]",1.4234639626620988,0.19462262641905476,0.5263442742408936,1.4234639626620988,0.33999999999999997
"[0.01, 0.01, 0.1]",1.4906658048136072,0.1874956210540577,0.528671269181118,1.4906658048136072,0.12000000000000001
"[0.01, 0.01, 0.3]",1.4708191062638036,0.19590347196749014,0.5367854036327738,1.4708191062638036,0.32
