task_id,candidate_id,candidate_index,weight_labels,weights,weight_map,war_status,war_loss,war_rel_error,war_steps,war_history_points,realad_status,realad_loss,realad_rel_error,realad_steps,realad_history_points,paired_complete,geometric_mean_rel_error,max_rel_error,mean_rel_error
cahn_hilliard_o4,point_039,39,"[""1e+2"", ""1e+1""]","[100.0,10.0]","{""lambda_ic"":100.0,""mu_mean"":10.0}",complete,0.02086070505616129,0.03669382047102962,436,13,complete,0.052648339767850987,0.06545755436574922,725,13,True,0.049009057819646595,0.06545755436574922,0.05107568741838942
cahn_hilliard_o4,point_040,40,"[""1e+2"", ""1e+2""]","[100.0,100.0]","{""lambda_ic"":100.0,""mu_mean"":100.0}",complete,0.030735372458457977,0.037246259642842644,436,13,complete,0.04744677768288652,0.06994662065180199,730,13,True,0.05104164960046292,0.06994662065180199,0.053596440147322316
cahn_hilliard_o4,point_041,41,"[""1e+2"", ""1e+3""]","[100.0,1000.0]","{""lambda_ic"":100.0,""mu_mean"":1000.0}",complete,0.06693680681808616,0.03333070208185985,436,13,complete,0.09875690389986336,0.11747986611737452,727,13,True,0.06257544580883935,0.11747986611737452,0.07540528409961718
cahn_hilliard_o4,point_042,42,"[""1e+3"", ""1e-3""]","[1000.0,0.001]","{""lambda_ic"":1000.0,""mu_mean"":0.001}",complete,0.05512127641413922,0.05256861960003185,437,13,complete,0.09839408691257377,0.09518002420306403,723,13,True,0.07073529872597342,0.09518002420306403,0.07387432190154794
cahn_hilliard_o4,point_043,43,"[""1e+3"", ""1e-2""]","[1000.0,0.01]","{""lambda_ic"":1000.0,""mu_mean"":0.01}",complete,0.05521612643099986,0.05257079268802564,436,13,complete,0.09985963452263268,0.09640375771578936,728,13,True,0.07119004116604664,0.09640375771578936,0.07448727520190751
cahn_hilliard_o4,point_044,44,"[""1e+3"", ""1e-1""]","[1000.0,0.1]","{""lambda_ic"":1000.0,""mu_mean"":0.1}",complete,0.05514133947994578,0.05252791180538532,436,13,complete,0.09979452294120103,0.09621814374213154,726,13,True,0.07109246210790968,0.09621814374213154,0.07437302777375843
cahn_hilliard_o4,point_045,45,"[""1e+3"", ""1e+0""]","[1000.0,1.0]","{""lambda_ic"":1000.0,""mu_mean"":1.0}",complete,0.055539933330485715,0.052070729577626415,436,13,complete,0.10085729987430873,0.09664294847808816,722,13,True,0.07093848628062915,0.09664294847808816,0.07435683902785728
cahn_hilliard_o4,point_046,46,"[""1e+3"", ""1e+1""]","[1000.0,10.0]","{""lambda_ic"":1000.0,""mu_mean"":10.0}",complete,0.057301267778592395,0.048456424679060105,436,13,complete,0.11071364383461652,0.10411544213841675,728,13,True,0.07102860043607245,0.10411544213841675,0.07628593340873843
cahn_hilliard_o4,point_047,47,"[""1e+3"", ""1e+2""]","[1000.0,100.0]","{""lambda_ic"":1000.0,""mu_mean"":100.0}",complete,0.05689233520154545,0.043359260451428724,436,13,complete,0.11380445310634488,0.10342437954531908,725,13,True,0.06696569726160483,0.10342437954531908,0.07339181999837391
cahn_hilliard_o4,point_048,48,"[""1e+3"", ""1e+3""]","[1000.0,1000.0]","{""lambda_ic"":1000.0,""mu_mean"":1000.0}",complete,0.1622994635989877,0.0562717018124631,436,13,complete,0.112396620970533,0.09464493622626981,729,13,True,0.07297829560481829,0.09464493622626981,0.07545831901936645
