budget_seconds,candidate_id,candidate_index,completed_at,final_metrics_source,history_final_loss,history_final_rel_error,history_points,json_path,json_protocol_id,log_final_has_loss,log_final_has_rel_error,log_final_status,log_path,loss,method,method_name,rel_error,status,steps,task_id,weight_labels,weight_map,weights
60.0,point_168,168,2026-08-07T08:18:56.448694+00:00,text_log_final_line,0.00047028718485327126,0.14055854128270207,13,results/poly_d2_o6/points/point_168/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_168/war.log,0.0004664298184700575,war,war,0.14017921999509358,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.001]"
60.0,point_168,168,2026-08-07T08:20:00.742428+00:00,text_log_final_line,0.23880036360972232,0.9961503743886002,13,results/poly_d2_o6/points/point_168/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_168/real_tanh_autodiff.log,0.23879866443166436,realad,real_tanh_autodiff,0.9961774649337423,complete,64,poly_d2_o6,"['1e+0', '1e+0', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.001]"
60.0,point_169,169,2026-08-07T08:21:05.384984+00:00,text_log_final_line,0.0004831225102143311,0.14148204735741576,13,results/poly_d2_o6/points/point_169/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_169/war.log,0.00047922755857837706,war,war,0.1411070798636851,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.01]"
60.0,point_169,169,2026-08-07T08:22:11.411223+00:00,text_log_final_line,0.2388045755483091,0.9962001572546851,13,results/poly_d2_o6/points/point_169/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_169/real_tanh_autodiff.log,0.23880305779230324,realad,real_tanh_autodiff,0.9962284234738178,complete,63,poly_d2_o6,"['1e+0', '1e+0', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.01]"
60.0,point_170,170,2026-08-07T08:23:15.453340+00:00,text_log_final_line,0.000535447995911647,0.1440032279275938,13,results/poly_d2_o6/points/point_170/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_170/war.log,0.0005310693580909591,war,war,0.1436786414618647,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.1]"
60.0,point_170,170,2026-08-07T08:24:19.426828+00:00,text_log_final_line,0.2388041585999939,0.9961943845142934,13,results/poly_d2_o6/points/point_170/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_170/real_tanh_autodiff.log,0.23880261927379465,realad,real_tanh_autodiff,0.9962225987171075,complete,63,poly_d2_o6,"['1e+0', '1e+0', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 0.1]"
60.0,point_171,171,2026-08-07T08:25:23.606454+00:00,text_log_final_line,0.00043945060904297006,0.16024943654274965,13,results/poly_d2_o6/points/point_171/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_171/war.log,0.0004361425850063411,war,war,0.15983307045954034,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 1.0]"
60.0,point_171,171,2026-08-07T08:26:28.281686+00:00,text_log_final_line,0.2388040857545595,0.9961948035946088,13,results/poly_d2_o6/points/point_171/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_171/real_tanh_autodiff.log,0.23880254258612504,realad,real_tanh_autodiff,0.9962229931883197,complete,63,poly_d2_o6,"['1e+0', '1e+0', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 1.0]"
60.0,point_172,172,2026-08-07T08:27:32.244648+00:00,text_log_final_line,0.00046917948982436197,0.17042062512656883,13,results/poly_d2_o6/points/point_172/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_172/war.log,0.00046481772278040765,war,war,0.16993277829191292,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 10.0]"
60.0,point_172,172,2026-08-07T08:28:36.529246+00:00,text_log_final_line,0.23880484916706868,0.9962222673302416,13,results/poly_d2_o6/points/point_172/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_172/real_tanh_autodiff.log,0.2388033293134802,realad,real_tanh_autodiff,0.9962503211333467,complete,63,poly_d2_o6,"['1e+0', '1e+0', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 10.0]"
60.0,point_173,173,2026-08-07T08:29:40.646268+00:00,text_log_final_line,0.004125199485477202,0.23137264208506145,13,results/poly_d2_o6/points/point_173/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_173/war.log,0.00403539993298093,war,war,0.23167725359172153,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 100.0]"
60.0,point_173,173,2026-08-07T08:30:44.942269+00:00,text_log_final_line,0.23880641895206042,0.9964150850775645,13,results/poly_d2_o6/points/point_173/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_173/real_tanh_autodiff.log,0.2388048644606811,realad,real_tanh_autodiff,0.99644055709435,complete,64,poly_d2_o6,"['1e+0', '1e+0', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 100.0]"
60.0,point_174,174,2026-08-07T08:31:49.692540+00:00,text_log_final_line,0.21991511280258022,0.9483707983324284,13,results/poly_d2_o6/points/point_174/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_174/war.log,0.21978332718254998,war,war,0.9482981003998887,complete,71,poly_d2_o6,"['1e+0', '1e+0', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 1000.0]"
60.0,point_174,174,2026-08-07T08:32:54.600666+00:00,text_log_final_line,0.23883914255182268,0.997965540476397,13,results/poly_d2_o6/points/point_174/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_174/real_tanh_autodiff.log,0.23883825839588016,realad,real_tanh_autodiff,0.9979820001979186,complete,64,poly_d2_o6,"['1e+0', '1e+0', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 1.0, 'w_u': 1.0}","[1.0, 1.0, 1000.0]"
60.0,point_175,175,2026-08-07T08:33:58.564937+00:00,text_log_final_line,0.0004977237598450888,0.14017046314559573,13,results/poly_d2_o6/points/point_175/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_175/war.log,0.0004926595586701842,war,war,0.14000177383559992,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.001]"
60.0,point_175,175,2026-08-07T08:35:07.501885+00:00,text_log_final_line,0.23881080349198172,0.9965798099894071,13,results/poly_d2_o6/points/point_175/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_175/real_tanh_autodiff.log,0.23880938942407068,realad,real_tanh_autodiff,0.9966056810957785,complete,63,poly_d2_o6,"['1e+0', '1e+1', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.001]"
60.0,point_176,176,2026-08-07T08:36:11.936136+00:00,text_log_final_line,0.0005071556608163906,0.1398037519035304,13,results/poly_d2_o6/points/point_176/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_176/war.log,0.0005020808172708081,war,war,0.1396401663543547,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.01]"
60.0,point_176,176,2026-08-07T08:37:16.234544+00:00,text_log_final_line,0.23880695331549207,0.996541336552382,13,results/poly_d2_o6/points/point_176/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_176/real_tanh_autodiff.log,0.23880537207667132,realad,real_tanh_autodiff,0.9965661300322088,complete,64,poly_d2_o6,"['1e+0', '1e+1', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.01]"
60.0,point_177,177,2026-08-07T08:38:20.110085+00:00,text_log_final_line,0.0005659445886647143,0.13694455876399586,13,results/poly_d2_o6/points/point_177/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_177/war.log,0.000560421891046377,war,war,0.1368247008472985,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.1]"
60.0,point_177,177,2026-08-07T08:39:24.362480+00:00,text_log_final_line,0.23880706630934986,0.9965428554487552,13,results/poly_d2_o6/points/point_177/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_177/real_tanh_autodiff.log,0.2388054894560993,realad,real_tanh_autodiff,0.9965676512643316,complete,64,poly_d2_o6,"['1e+0', '1e+1', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 0.1]"
60.0,point_178,178,2026-08-07T08:40:28.185046+00:00,text_log_final_line,0.0005317182930495843,0.11955637989377145,13,results/poly_d2_o6/points/point_178/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_178/war.log,0.0005260491900741795,war,war,0.11962603894663777,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 1.0]"
60.0,point_178,178,2026-08-07T08:41:32.528472+00:00,text_log_final_line,0.23880681555750818,0.9965415097978138,13,results/poly_d2_o6/points/point_178/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_178/real_tanh_autodiff.log,0.23880522828211131,realad,real_tanh_autodiff,0.9965662652900726,complete,64,poly_d2_o6,"['1e+0', '1e+1', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 1.0]"
60.0,point_179,179,2026-08-07T08:42:36.756782+00:00,text_log_final_line,0.0005642881881454171,0.11275440267702964,13,results/poly_d2_o6/points/point_179/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_179/war.log,0.0005576328671978965,war,war,0.11286052123059444,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 10.0]"
60.0,point_179,179,2026-08-07T08:43:40.990948+00:00,text_log_final_line,0.2388074809156149,0.9965649571121421,13,results/poly_d2_o6/points/point_179/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_179/real_tanh_autodiff.log,0.2388059124988289,realad,real_tanh_autodiff,0.996589594413395,complete,64,poly_d2_o6,"['1e+0', '1e+1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 10.0]"
60.0,point_180,180,2026-08-07T08:44:44.836757+00:00,text_log_final_line,0.005283708200516356,0.23402175231809555,13,results/poly_d2_o6/points/point_180/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_180/war.log,0.005146815921805371,war,war,0.23470290259503515,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 100.0]"
60.0,point_180,180,2026-08-07T08:45:49.036503+00:00,text_log_final_line,0.23881558205904796,0.996800769589282,13,results/poly_d2_o6/points/point_180/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_180/real_tanh_autodiff.log,0.23881427683738998,realad,real_tanh_autodiff,0.9968252038333179,complete,63,poly_d2_o6,"['1e+0', '1e+1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 100.0]"
60.0,point_181,181,2026-08-07T08:46:52.880999+00:00,text_log_final_line,0.22058184690738772,0.9495663351741233,13,results/poly_d2_o6/points/point_181/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_181/war.log,0.22045630742921016,war,war,0.9495008558033514,complete,71,poly_d2_o6,"['1e+0', '1e+1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 1000.0]"
60.0,point_181,181,2026-08-07T08:47:57.646289+00:00,text_log_final_line,0.238841582658466,0.9981269808296064,13,results/poly_d2_o6/points/point_181/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_181/real_tanh_autodiff.log,0.23884072817564567,realad,real_tanh_autodiff,0.9981427830185675,complete,64,poly_d2_o6,"['1e+0', '1e+1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 10.0, 'w_u': 1.0}","[1.0, 10.0, 1000.0]"
60.0,point_182,182,2026-08-07T08:49:01.490748+00:00,text_log_final_line,0.00621300330732084,0.1373391466465925,13,results/poly_d2_o6/points/point_182/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_182/war.log,0.006062572400903735,war,war,0.1375012986310004,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.001]"
60.0,point_182,182,2026-08-07T08:50:08.606567+00:00,text_log_final_line,0.23884035281088117,0.9985161588463155,13,results/poly_d2_o6/points/point_182/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_182/real_tanh_autodiff.log,0.23883936134867784,realad,real_tanh_autodiff,0.998531146789523,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.001]"
60.0,point_183,183,2026-08-07T08:51:14.899312+00:00,text_log_final_line,0.006306764584451749,0.13751021176601164,13,results/poly_d2_o6/points/point_183/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_183/war.log,0.006154973266098742,war,war,0.13767245522807464,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.01]"
60.0,point_183,183,2026-08-07T08:52:18.880834+00:00,text_log_final_line,0.23884043999468652,0.9985159851955576,13,results/poly_d2_o6/points/point_183/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_183/real_tanh_autodiff.log,0.23883945377508373,realad,real_tanh_autodiff,0.9985309677558549,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.01]"
60.0,point_184,184,2026-08-07T08:53:22.983091+00:00,text_log_final_line,0.0070035351341869966,0.13752401750077675,13,results/poly_d2_o6/points/point_184/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_184/war.log,0.00684622760056847,war,war,0.13768901778168963,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.1]"
60.0,point_184,184,2026-08-07T08:54:26.888724+00:00,text_log_final_line,0.2388406003621096,0.9985158204550696,13,results/poly_d2_o6/points/point_184/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_184/real_tanh_autodiff.log,0.23883962368948283,realad,real_tanh_autodiff,0.9985307959002361,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 0.1]"
60.0,point_185,185,2026-08-07T08:55:31.364918+00:00,text_log_final_line,0.010804297649341606,0.14278882155136635,13,results/poly_d2_o6/points/point_185/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_185/war.log,0.010566075578540739,war,war,0.14284034565135498,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 1.0]"
60.0,point_185,185,2026-08-07T08:56:35.411201+00:00,text_log_final_line,0.23884037274478737,0.9985167033519022,13,results/poly_d2_o6/points/point_185/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_185/real_tanh_autodiff.log,0.23883938251787004,realad,real_tanh_autodiff,0.9985316889483631,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 1.0]"
60.0,point_186,186,2026-08-07T08:57:40.185114+00:00,text_log_final_line,0.01183234000357278,0.17388222732864586,13,results/poly_d2_o6/points/point_186/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_186/war.log,0.0113513822791096,war,war,0.17346876969658412,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 10.0]"
60.0,point_186,186,2026-08-07T08:58:44.073221+00:00,text_log_final_line,0.23884054051709233,0.9985233731211722,13,results/poly_d2_o6/points/point_186/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_186/real_tanh_autodiff.log,0.23883955265250076,realad,real_tanh_autodiff,0.9985383235419394,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 10.0]"
60.0,point_187,187,2026-08-07T08:59:48.015917+00:00,text_log_final_line,0.07951454421013607,0.5536954686275152,13,results/poly_d2_o6/points/point_187/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_187/war.log,0.07774006776167104,war,war,0.5529057658646681,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 100.0]"
60.0,point_187,187,2026-08-07T09:00:52.357541+00:00,text_log_final_line,0.23884022639877014,0.9985958719380228,13,results/poly_d2_o6/points/point_187/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_187/real_tanh_autodiff.log,0.2388391980779973,realad,real_tanh_autodiff,0.9986100370052742,complete,64,poly_d2_o6,"['1e+0', '1e+2', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 100.0]"
60.0,point_188,188,2026-08-07T09:01:56.376196+00:00,text_log_final_line,0.22392612751575575,0.9632453309832006,13,results/poly_d2_o6/points/point_188/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_188/war.log,0.2238287129193135,war,war,0.9632313648429862,complete,71,poly_d2_o6,"['1e+0', '1e+2', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 1000.0]"
60.0,point_188,188,2026-08-07T09:03:00.450755+00:00,text_log_final_line,0.238854927091536,0.999114276230439,13,results/poly_d2_o6/points/point_188/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_188/real_tanh_autodiff.log,0.23885418001941158,realad,real_tanh_autodiff,0.9991263748817862,complete,63,poly_d2_o6,"['1e+0', '1e+2', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 100.0, 'w_u': 1.0}","[1.0, 100.0, 1000.0]"
60.0,point_189,189,2026-08-07T09:04:04.436643+00:00,text_log_final_line,0.2256957866487928,0.9717839602717513,13,results/poly_d2_o6/points/point_189/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_189/war.log,0.22562466813360327,war,war,0.9717715426867408,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.001]"
60.0,point_189,189,2026-08-07T09:05:11.189676+00:00,text_log_final_line,0.23887426697249622,1.0002178335616068,13,results/poly_d2_o6/points/point_189/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_189/real_tanh_autodiff.log,0.23887383022384773,realad,real_tanh_autodiff,1.0002170935731538,complete,64,poly_d2_o6,"['1e+0', '1e+3', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.001]"
60.0,point_190,190,2026-08-07T09:06:15.096035+00:00,text_log_final_line,0.22568659788458578,0.9717587284546019,13,results/poly_d2_o6/points/point_190/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_190/war.log,0.2256153659842553,war,war,0.9717464601411544,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.01]"
60.0,point_190,190,2026-08-07T09:07:19.339422+00:00,text_log_final_line,0.23887426972540357,1.0002177446699416,13,results/poly_d2_o6/points/point_190/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_190/real_tanh_autodiff.log,0.23887383331564518,realad,real_tanh_autodiff,1.0002170058724196,complete,64,poly_d2_o6,"['1e+0', '1e+3', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.01]"
60.0,point_191,191,2026-08-07T09:08:23.425310+00:00,text_log_final_line,0.22570180359746142,0.9717883696090035,13,results/poly_d2_o6/points/point_191/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_191/war.log,0.22563074937193467,war,war,0.9717759786355079,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.1]"
60.0,point_191,191,2026-08-07T09:09:27.173563+00:00,text_log_final_line,0.23887488969817464,1.0001929627979935,13,results/poly_d2_o6/points/point_191/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_191/real_tanh_autodiff.log,0.23887450415776612,realad,real_tanh_autodiff,1.0001921401081173,complete,63,poly_d2_o6,"['1e+0', '1e+3', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 0.1]"
60.0,point_192,192,2026-08-07T09:10:31.182218+00:00,text_log_final_line,0.22571674384583618,0.9717306480541508,13,results/poly_d2_o6/points/point_192/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_192/war.log,0.22564579154653702,war,war,0.9717178669283614,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 1.0]"
60.0,point_192,192,2026-08-07T09:11:35.808850+00:00,text_log_final_line,0.23887428300925215,1.0002172894815116,13,results/poly_d2_o6/points/point_192/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_192/real_tanh_autodiff.log,0.23887384747818596,realad,real_tanh_autodiff,1.00021655348925,complete,64,poly_d2_o6,"['1e+0', '1e+3', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 1.0]"
60.0,point_193,193,2026-08-07T09:12:39.777320+00:00,text_log_final_line,0.22605959165272774,0.9717335912572906,13,results/poly_d2_o6/points/point_193/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_193/war.log,0.22599073206806894,war,war,0.9717233489710291,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 10.0]"
60.0,point_193,193,2026-08-07T09:13:44.566982+00:00,text_log_final_line,0.2388742661518187,1.0002191682597792,13,results/poly_d2_o6/points/point_193/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_193/real_tanh_autodiff.log,0.23887382638123275,realad,real_tanh_autodiff,1.0002184328689325,complete,64,poly_d2_o6,"['1e+0', '1e+3', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 10.0]"
60.0,point_194,194,2026-08-07T09:14:48.482866+00:00,text_log_final_line,0.228767445952136,0.9748827834047908,13,results/poly_d2_o6/points/point_194/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_194/war.log,0.22871503713160246,war,war,0.9748413748111405,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 100.0]"
60.0,point_194,194,2026-08-07T09:15:52.415946+00:00,text_log_final_line,0.2388752308469294,1.0001948468115085,13,results/poly_d2_o6/points/point_194/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_194/real_tanh_autodiff.log,0.23887485184846813,realad,real_tanh_autodiff,1.0001941091926538,complete,63,poly_d2_o6,"['1e+0', '1e+3', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 100.0]"
60.0,point_195,195,2026-08-07T09:16:56.478768+00:00,text_log_final_line,0.2332261227263413,0.9862251000023539,13,results/poly_d2_o6/points/point_195/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_195/war.log,0.2331780843092234,war,war,0.9861447238577462,complete,71,poly_d2_o6,"['1e+0', '1e+3', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 1000.0, 'w_u': 1.0}","[1.0, 1000.0, 1000.0]"
