candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_042,42,0.9812521630974617,1.0000241515985377,0.9814283526183454,1.0000241515985377,0.9628325536381529,"[""1e+3"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 1000.0}",1000.001,"[1000.0, 0.001]"
point_045,45,0.9812893935424093,1.0000242311431375,0.9814648863599805,1.0000242311431375,0.9629055415768235,"[""1e+3"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 1000.0}",1001.0,"[1000.0, 1.0]"
point_046,46,0.9814202555774667,1.000024272070517,0.9815933060920092,1.000024272070517,0.9631623401135015,"[""1e+3"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 1000.0}",1010.0,"[1000.0, 10.0]"
point_044,44,0.9812346539897776,1.0000244705264694,0.9814111782728767,1.0000244705264694,0.9627978860192841,"[""1e+3"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 1000.0}",1000.1,"[1000.0, 0.1]"
point_047,47,0.9832187098922999,1.0000244786381203,0.9833599233671553,1.0000244786381203,0.9666953680961903,"[""1e+3"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 1000.0}",1100.0,"[1000.0, 100.0]"
point_048,48,0.9886139228517322,1.0000251240913278,0.9886790289728653,1.0000251240913278,0.9773329338544028,"[""1e+3"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 1000.0}",2000.0,"[1000.0, 1000.0]"
point_031,31,0.2070754181825795,1.0747886852513713,0.557342556355467,1.0747886852513713,0.03989642745956277,"[""1e+1"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 10.0}",11.0,"[10.0, 1.0]"
point_030,30,0.2330447102025409,1.114498850609176,0.5816145634667768,1.114498850609176,0.04873027632437749,"[""1e+1"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 10.0}",10.1,"[10.0, 0.1]"
point_028,28,0.24676777076172565,1.1282354166565747,0.5911042449090864,1.1282354166565747,0.053973073161598245,"[""1e+1"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 10.0}",10.001,"[10.0, 0.001]"
point_029,29,0.24616633890984688,1.1322135919871439,0.5928675886748903,1.1322135919871439,0.053521585362636834,"[""1e+1"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 10.0}",10.01,"[10.0, 0.01]"
point_012,12,0.31279830630170424,1.1539190772467784,0.6193553973774819,1.1539190772467784,0.08479171750818539,"[""1e-2"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 0.01}",100.01,"[0.01, 100.0]"
point_020,20,0.5352794285650894,1.25667088331457,0.7423366771634498,1.25667088331457,0.22800247101232937,"[""1e-1"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 0.1}",1000.1,"[0.1, 1000.0]"
point_004,4,0.4078518107947457,1.6159634055360919,0.8594504114648772,1.6159634055360919,0.10293741739366255,"[""1e-3"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 0.001}",10.001,"[0.001, 10.0]"
point_013,13,0.7927449308885961,1.7225484045550474,1.0436912895964425,1.7225484045550474,0.3648341746378378,"[""1e-2"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 0.01}",1000.01,"[0.01, 1000.0]"
point_006,6,0.8984130126461077,2.0364551878336385,1.21640183956533,2.0364551878336385,0.3963484912970216,"[""1e-3"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 0.001}",1000.001,"[0.001, 1000.0]"
point_005,5,0.668441526920925,2.0911621749901594,1.1524150002963383,2.0911621749901594,0.21366782560251704,"[""1e-3"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 0.001}",100.001,"[0.001, 100.0]"
