candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_127,127,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 0.01]"
point_128,128,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 0.1]"
point_129,129,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 1.0]"
point_130,130,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 10.0]"
point_131,131,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 100.0]"
point_132,132,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 1000.0]"
point_133,133,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 0.001]"
point_134,134,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 0.01]"
point_135,135,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 0.1]"
point_136,136,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 1.0]"
point_137,137,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 10.0]"
point_138,138,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 100.0]"
point_139,139,,,missing,,,,missing,,"[""1e-1"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 0.1}","[0.1, 100.0, 1000.0]"
point_140,140,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 0.001]"
point_141,141,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 0.01]"
point_142,142,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 0.1]"
point_143,143,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 1.0]"
point_144,144,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 10.0]"
point_145,145,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 100.0]"
point_146,146,,,missing,,,,missing,,"[""1e-1"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.1}","[0.1, 1000.0, 1000.0]"
point_147,147,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 0.001]"
point_148,148,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 0.01]"
point_149,149,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 0.1]"
point_150,150,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 1.0]"
point_151,151,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 10.0]"
point_152,152,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 100.0]"
point_153,153,,,missing,,,,missing,,"[""1e+0"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 1.0}","[1.0, 0.001, 1000.0]"
point_154,154,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 0.001]"
point_155,155,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 0.01]"
point_156,156,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 0.1]"
point_157,157,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 1.0]"
point_158,158,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 10.0]"
point_159,159,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 100.0]"
point_160,160,,,missing,,,,missing,,"[""1e+0"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 1.0}","[1.0, 0.01, 1000.0]"
point_161,161,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 0.001]"
point_162,162,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 0.01]"
point_163,163,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 0.1]"
point_164,164,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 1.0]"
point_165,165,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 10.0]"
point_166,166,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 100.0]"
point_167,167,,,missing,,,,missing,,"[""1e+0"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 1.0}","[1.0, 0.1, 1000.0]"
point_168,168,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 0.001]"
point_169,169,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 0.01]"
point_170,170,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 0.1]"
point_171,171,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 1.0]"
point_172,172,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 10.0]"
point_173,173,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 100.0]"
point_174,174,,,missing,,,,missing,,"[""1e+0"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 1.0}","[1.0, 1.0, 1000.0]"
point_175,175,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 0.001]"
point_176,176,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 0.01]"
point_177,177,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 0.1]"
point_178,178,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 1.0]"
point_179,179,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 10.0]"
point_180,180,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 100.0]"
point_181,181,,,missing,,,,missing,,"[""1e+0"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 1.0}","[1.0, 10.0, 1000.0]"
point_182,182,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 0.001]"
point_183,183,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 0.01]"
point_184,184,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 0.1]"
point_185,185,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 1.0]"
point_186,186,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 10.0]"
point_187,187,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 100.0]"
point_188,188,,,missing,,,,missing,,"[""1e+0"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 1.0}","[1.0, 100.0, 1000.0]"
point_189,189,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 0.001]"
point_190,190,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 0.01]"
point_191,191,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 0.1]"
point_192,192,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 1.0]"
point_193,193,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 10.0]"
point_194,194,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 100.0]"
point_195,195,,,missing,,,,missing,,"[""1e+0"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 1.0}","[1.0, 1000.0, 1000.0]"
point_196,196,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 0.001]"
point_197,197,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 0.01]"
point_198,198,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 0.1]"
point_199,199,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 1.0]"
point_200,200,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 10.0]"
point_201,201,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 100.0]"
point_202,202,,,missing,,,,missing,,"[""1e+1"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 10.0}","[10.0, 0.001, 1000.0]"
point_203,203,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 0.001]"
point_204,204,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 0.01]"
point_205,205,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 0.1]"
point_206,206,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 1.0]"
point_207,207,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 10.0]"
point_208,208,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 100.0]"
point_209,209,,,missing,,,,missing,,"[""1e+1"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 10.0}","[10.0, 0.01, 1000.0]"
point_210,210,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 0.001]"
point_211,211,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 0.01]"
point_212,212,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 0.1]"
point_213,213,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 1.0]"
point_214,214,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 10.0]"
point_215,215,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 100.0]"
point_216,216,,,missing,,,,missing,,"[""1e+1"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 10.0}","[10.0, 0.1, 1000.0]"
point_217,217,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 0.001]"
point_218,218,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 0.01]"
point_219,219,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 0.1]"
point_220,220,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 1.0]"
point_221,221,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 10.0]"
point_222,222,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 100.0]"
point_223,223,,,missing,,,,missing,,"[""1e+1"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 10.0}","[10.0, 1.0, 1000.0]"
point_224,224,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 0.001]"
point_225,225,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 0.01]"
point_226,226,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 0.1]"
point_227,227,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 1.0]"
point_228,228,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 10.0]"
point_229,229,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 100.0]"
point_230,230,,,missing,,,,missing,,"[""1e+1"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 10.0}","[10.0, 10.0, 1000.0]"
point_231,231,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 0.001]"
point_232,232,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 0.01]"
point_233,233,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 0.1]"
point_234,234,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 1.0]"
point_235,235,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 10.0]"
point_236,236,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 100.0]"
point_237,237,,,missing,,,,missing,,"[""1e+1"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 10.0}","[10.0, 100.0, 1000.0]"
point_238,238,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 0.001]"
point_239,239,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 0.01]"
point_240,240,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 0.1]"
point_241,241,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 1.0]"
point_242,242,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 10.0]"
point_243,243,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 100.0]"
point_244,244,,,missing,,,,missing,,"[""1e+1"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 10.0}","[10.0, 1000.0, 1000.0]"
point_245,245,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 0.001]"
point_246,246,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 0.01]"
point_247,247,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 0.1]"
point_248,248,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 1.0]"
point_249,249,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 10.0]"
point_250,250,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 100.0]"
point_251,251,,,missing,,,,missing,,"[""1e+2"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 100.0}","[100.0, 0.001, 1000.0]"
point_252,252,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 0.001]"
point_253,253,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 0.01]"
point_254,254,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 0.1]"
point_255,255,,,missing,,,,missing,,"[""1e+2"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 100.0}","[100.0, 0.01, 1.0]"
