candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_046,46,0.23882807805876405,1.0010362444801435,complete,64,0.22581570574593898,0.9715615024638661,complete,71,"[""1e-3"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 10.0]"
point_047,47,0.23882897551688048,1.0010288059517098,complete,64,0.2286127348997316,0.974525496189232,complete,71,"[""1e-3"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 100.0]"
point_048,48,0.23883704339414746,1.0009650213815264,complete,63,0.23312968506629173,0.9861038968178139,complete,71,"[""1e-3"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 1000.0]"
point_049,49,0.08170339943787919,1.7585070322838618,complete,63,0.0004408762911897055,0.28280434623001455,complete,71,"[""1e-2"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.001]"
point_050,50,0.08067474294268848,1.7561073959954285,complete,63,0.0005199319202592379,0.2784749550755142,complete,71,"[""1e-2"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.01]"
point_051,51,0.08270955289268413,1.7161170586913284,complete,63,0.0006433142610248557,0.24826151069807592,complete,71,"[""1e-2"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.1]"
point_052,52,0.08695672767582205,1.475978580786388,complete,63,0.00030172321398051825,0.21371928968318854,complete,71,"[""1e-2"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 1.0]"
point_053,53,0.08970984656474981,1.0222392433948848,complete,63,0.0002938370150455832,0.24720415204674967,complete,71,"[""1e-2"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 10.0]"
point_054,54,0.06992485149071846,0.49964614666211676,complete,63,0.0020617803118415426,0.5167141502229305,complete,71,"[""1e-2"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 100.0]"
point_055,55,0.1521146240474843,0.7388078255676239,complete,63,0.2186129419147938,0.9468261277864557,complete,71,"[""1e-2"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 1000.0]"
point_056,56,0.08128707495204396,1.7169323258679274,complete,63,0.0005427953920001586,0.2643146195185164,complete,71,"[""1e-2"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.001]"
point_057,57,0.08022046105673114,1.7126254139993267,complete,64,0.0006017049382007029,0.2601839677400881,complete,71,"[""1e-2"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.01]"
point_058,58,0.08109535502532494,1.675127708832131,complete,64,0.0006571026622807589,0.2322521854521609,complete,71,"[""1e-2"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.1]"
