task_id,candidate_id,candidate_index,method,lambda_ic,lambda_bc,weight_labels,status,loss,rel_error,steps,training_seconds,mass_drift_rms,mass_drift_max_abs,atomic_json_path,raw_log_path,source,note
cahn_hilliard_2d_o4,point_033,33,war,10.0,100.0,"[""1e+1"", ""1e+2""]",complete,0.0008931339252740145,0.06991569697856903,1579,60.015840547159314,0.001142659573815763,0.0013259841362014413,search/cahn_hilliard_2d_o4/points/point_033/war.json,search/cahn_hilliard_2d_o4/points/point_033/war.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_033,33,real_sinh_autodiff,10.0,100.0,"[""1e+1"", ""1e+2""]",complete,0.6151843070983887,0.7662273645401001,970,60.02897283062339,0.008667051792144775,0.011299753561615944,search/cahn_hilliard_2d_o4/points/point_033/real_sinh_autodiff.json,search/cahn_hilliard_2d_o4/points/point_033/real_sinh_autodiff.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_034,34,war,10.0,1000.0,"[""1e+1"", ""1e+3""]",complete,0.0017256508581340313,0.09098155796527863,1610,60.01271088607609,0.0008929042960517108,0.0012367129093036056,search/cahn_hilliard_2d_o4/points/point_034/war.json,search/cahn_hilliard_2d_o4/points/point_034/war.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_034,34,real_sinh_autodiff,10.0,1000.0,"[""1e+1"", ""1e+3""]",complete,1.1301965713500977,0.9429976940155029,924,60.02346032485366,0.004177224822342396,0.008939470164477825,search/cahn_hilliard_2d_o4/points/point_034/real_sinh_autodiff.json,search/cahn_hilliard_2d_o4/points/point_034/real_sinh_autodiff.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_035,35,war,100.0,0.001,"[""1e+2"", ""1e-3""]",complete,0.002781488234177232,0.1053624078631401,1590,60.02352726459503,0.0033874972723424435,0.007285317871719599,search/cahn_hilliard_2d_o4/points/point_035/war.json,search/cahn_hilliard_2d_o4/points/point_035/war.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_035,35,real_sinh_autodiff,100.0,0.001,"[""1e+2"", ""1e-3""]",complete,0.3397628366947174,0.4298584759235382,957,60.060147542506456,0.023171279579401016,0.03050665184855461,search/cahn_hilliard_2d_o4/points/point_035/real_sinh_autodiff.json,search/cahn_hilliard_2d_o4/points/point_035/real_sinh_autodiff.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_036,36,war,100.0,0.01,"[""1e+2"", ""1e-2""]",complete,0.001865113154053688,0.10011455416679382,1664,60.006445582956076,0.004011159762740135,0.008570339530706406,search/cahn_hilliard_2d_o4/points/point_036/war.json,search/cahn_hilliard_2d_o4/points/point_036/war.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_036,36,real_sinh_autodiff,100.0,0.01,"[""1e+2"", ""1e-2""]",complete,0.30341416597366333,0.455309122800827,939,60.010733008384705,0.021820345893502235,0.02707379311323166,search/cahn_hilliard_2d_o4/points/point_036/real_sinh_autodiff.json,search/cahn_hilliard_2d_o4/points/point_036/real_sinh_autodiff.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_037,37,war,100.0,0.1,"[""1e+2"", ""1e-1""]",complete,0.002426035003736615,0.10618860274553299,1575,60.00157689116895,0.0036288206465542316,0.007747342344373465,search/cahn_hilliard_2d_o4/points/point_037/war.json,search/cahn_hilliard_2d_o4/points/point_037/war.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
cahn_hilliard_2d_o4,point_037,37,real_sinh_autodiff,100.0,0.1,"[""1e+2"", ""1e-1""]",complete,0.2851901650428772,0.4209418296813965,983,60.05646423995495,0.02685336023569107,0.03609618917107582,search/cahn_hilliard_2d_o4/points/point_037/real_sinh_autodiff.json,search/cahn_hilliard_2d_o4/points/point_037/real_sinh_autodiff.log,atomic_json,Raw pre-flush-fix log retained verbatim; metrics copied from its atomic JSON result.
